Feature	weight	gain	cover	total_gain	total_cover
ilp1	22.0	558.2518310546875	3.5	12281.5400390625	77.0
ilp5	6.0	904.5997924804688	11.166666984558105	5427.5986328125	67.0
ilp14	15.0	889.0847778320312	1283.933349609375	13336.271484375	19259.0
ilp15	14.0	1716.1158447265625	5.714285850524902	24025.62109375	80.0
ilp20	18.0	1609.81005859375	14.222222328186035	28976.58203125	256.0
ilp21	14.0	615.7069091796875	6.285714149475098	8619.896484375	88.0
ilp22	7.0	2246.795166015625	1092.0	15727.5654296875	7644.0
ilp23	4.0	294.3907470703125	5.0	1177.56298828125	20.0
ilp24	13.0	1552.013916015625	12.307692527770996	20176.181640625	160.0
ilp25	11.0	2660.71533203125	118.18181610107422	29267.869140625	1300.0
ilp26	3.0	996.1111450195312	8.666666984558105	2988.33349609375	26.0
ilp27	1.0	738.9560546875	40.0	738.9560546875	40.0
ilp28	6.0	3640.694580078125	45.33333206176758	21844.16796875	272.0
ilp29	7.0	579.2008056640625	10.428571701049805	4054.40576171875	73.0
ilp30	3.0	823.7077026367188	1307.3333740234375	2471.123046875	3922.0
ilp31	1.0	616.57666015625	7.0	616.57666015625	7.0
ilp32	6.0	1080.145263671875	7.666666507720947	6480.87158203125	46.0
ilp33	13.0	987.306640625	314.69232177734375	12834.986328125	4091.0
ilp34	3.0	259.7133483886719	7.0	779.1400146484375	21.0
ilp35	8.0	1285.2088623046875	22.5	10281.6708984375	180.0
ilp36	14.0	2930.59375	2806.71435546875	41028.3125	39294.0
ilp39	6.0	3361.416748046875	39.83333206176758	20168.5	239.0
ilp40	1.0	816.3408203125	6.0	816.3408203125	6.0
ilp43	2.0	871.4696655273438	16.0	1742.9393310546875	32.0
ilp44	1.0	294.4759521484375	5.0	294.4759521484375	5.0
ilp46	10.0	1752.9886474609375	8.0	17529.88671875	80.0
ilp47	6.0	1844.6220703125	17.5	11067.732421875	105.0
ilp48	6.0	883.938232421875	5.166666507720947	5303.62939453125	31.0
ilp49	2.0	788.8785400390625	8.5	1577.757080078125	17.0
ilp50	8.0	1140.9398193359375	14.375	9127.5185546875	115.0
ilp51	22.0	6192.80126953125	3128.4091796875	136241.625	68825.0
ilp52	2.0	2360.96044921875	13.0	4721.9208984375	26.0
ilp53	6.0	2093.077392578125	19.33333396911621	12558.4638671875	116.0
ilp54	3.0	2677.3828125	11.0	8032.1484375	33.0
ilp55	7.0	1199.4508056640625	7.857142925262451	8396.1552734375	55.0
ilp56	5.0	1381.090087890625	1528.4000244140625	6905.45068359375	7642.0
ilp57	9.0	1637.4659423828125	19.77777862548828	14737.193359375	178.0
ilp58	2.0	647.348876953125	17.5	1294.69775390625	35.0
ilp59	1.0	1405.7088623046875	12.0	1405.7088623046875	12.0
ilp60	2.0	478.80926513671875	9.0	957.6185302734375	18.0
ilp61	8.0	631.1343994140625	8.125	5049.0751953125	65.0
ilp62	4.0	1544.050537109375	20.0	6176.2021484375	80.0
ilp63	2.0	1589.046875	75.5	3178.09375	151.0
ilp71	12.0	551.3959350585938	9.916666984558105	6616.7509765625	119.0
ilp73	2.0	3537.21484375	1949.5	7074.4296875	3899.0
ilp74	1.0	1355.03662109375	3912.0	1355.03662109375	3912.0
