Feature	weight	gain	cover	total_gain	total_cover
ilp1	38.0	5376.0078125	2.5	204288.296875	95.0
ilp5	17.0	1583.5677490234375	64.17646789550781	26920.65234375	1091.0
ilp14	7.0	432.21978759765625	4.4285712242126465	3025.53857421875	31.0
ilp15	9.0	256.69769287109375	3.222222328186035	2310.279296875	29.0
ilp20	26.0	508.10418701171875	8.576923370361328	13210.708984375	223.0
ilp21	23.0	559.1998901367188	7.4782609939575195	12861.59765625	172.0
ilp22	9.0	774.7783203125	9.777777671813965	6973.0048828125	88.0
ilp23	8.0	324.468017578125	9.0	2595.744140625	72.0
ilp24	12.0	1401.8416748046875	28.91666603088379	16822.099609375	347.0
ilp25	9.0	941.635498046875	2521.333251953125	8474.7197265625	22692.0
ilp26	29.0	802.7055053710938	11.310344696044922	23278.458984375	328.0
ilp27	33.0	11714.5146484375	10.0	386578.96875	330.0
ilp28	11.0	1054.74365234375	16.18181800842285	11602.1796875	178.0
ilp29	31.0	3619.2109375	108.32257843017578	112195.5390625	3358.0
ilp30	11.0	1171.5577392578125	15.545454978942871	12887.134765625	171.0
ilp31	7.0	161.3552703857422	7.285714149475098	1129.4869384765625	51.0
ilp32	5.0	542.3963623046875	11.399999618530273	2711.98193359375	57.0
ilp33	6.0	526.391845703125	12.666666984558105	3158.35107421875	76.0
ilp34	4.0	791.5850830078125	11.25	3166.34033203125	45.0
ilp35	2.0	407.91607666015625	9.5	815.8321533203125	19.0
ilp39	5.0	1079.3104248046875	29.600000381469727	5396.55224609375	148.0
ilp40	13.0	900.714599609375	1482.15380859375	11709.2900390625	19268.0
ilp42	5.0	2636.466064453125	858.0	13182.330078125	4290.0
ilp43	16.0	2512.0224609375	3338.0625	40192.359375	53409.0
ilp44	14.0	1089.9888916015625	26.214284896850586	15259.84375	367.0
ilp46	8.0	1136.1502685546875	9.875	9089.2021484375	79.0
ilp47	14.0	1706.3331298828125	15.285714149475098	23888.6640625	214.0
ilp48	5.0	751.6661987304688	27.200000762939453	3758.3310546875	136.0
ilp49	1.0	496.77911376953125	6.0	496.77911376953125	6.0
ilp50	4.0	312.8988952636719	10.5	1251.5955810546875	42.0
ilp51	6.0	788.3539428710938	15.333333015441895	4730.12353515625	92.0
ilp52	5.0	718.5667724609375	7.199999809265137	3592.833984375	36.0
ilp53	2.0	195.35447692871094	10.0	390.7089538574219	20.0
ilp54	9.0	1218.5523681640625	837.0	10966.9716796875	7533.0
ilp55	3.0	604.7490844726562	16.0	1814.247314453125	48.0
ilp57	1.0	101.86802673339844	6.0	101.86802673339844	6.0
ilp58	1.0	359.3397216796875	4.0	359.3397216796875	4.0
ilp59	5.0	5621.38525390625	16.799999237060547	28106.92578125	84.0
ilp60	3.0	1378.0244140625	24.66666603088379	4134.0732421875	74.0
ilp61	7.0	1507.955078125	236.85714721679688	10555.685546875	1658.0
ilp62	6.0	1005.939208984375	44.33333206176758	6035.63525390625	266.0
ilp63	3.0	1129.0716552734375	14.0	3387.21484375	42.0
ilp66	4.0	913.7381591796875	131.5	3654.95263671875	526.0
ilp67	3.0	1499.7554931640625	3603.666748046875	4499.2666015625	10811.0
ilp70	4.0	17514.8125	41.0	70059.25	164.0
ilp71	2.0	787.956787109375	27.0	1575.91357421875	54.0
ilp72	5.0	1184.218505859375	49.79999923706055	5921.09228515625	249.0
ilp73	1.0	972.7679443359375	21.0	972.7679443359375	21.0
ilp78	6.0	1932.3343505859375	3703.166748046875	11594.005859375	22219.0
ilp80	1.0	527.7747192382812	19.0	527.7747192382812	19.0
ilp85	2.0	1022.513671875	3522.0	2045.02734375	7044.0
ilp86	1.0	910.848388671875	6.0	910.848388671875	6.0
ilp89	5.0	602.6783447265625	20.0	3013.3916015625	100.0
ilp90	19.0	911.9421997070312	354.631591796875	17326.90234375	6738.0
ilp96	1.0	1474.775634765625	1109.0	1474.775634765625	1109.0
ilp103	1.0	788.5819091796875	19.0	788.5819091796875	19.0
ilp107	1.0	1008.52490234375	3755.0	1008.52490234375	3755.0
ilp109	5.0	2112.09326171875	2449.800048828125	10560.466796875	12249.0
ilp117	1.0	1205.204345703125	797.0	1205.204345703125	797.0
ilp118	2.0	1035.6285400390625	1924.5	2071.257080078125	3849.0
ilp132	4.0	1068.8853759765625	23.25	4275.54150390625	93.0
ilp138	2.0	2078.75	3676.5	4157.5	7353.0
ilp156	1.0	2321.556640625	58.0	2321.556640625	58.0
ilp159	8.0	958.29248046875	586.875	7666.33984375	4695.0
ilp160	4.0	1649.4892578125	12.0	6597.95703125	48.0
ilp161	10.0	1552.37109375	12.800000190734863	15523.7109375	128.0
ilp162	2.0	860.2522583007812	13.5	1720.5045166015625	27.0
ilp163	4.0	614.8873291015625	12.0	2459.54931640625	48.0
ilp164	5.0	491.45977783203125	34.0	2457.298828125	170.0
ilp165	11.0	1007.4306640625	3582.363525390625	11081.7373046875	39406.0
ilp166	4.0	714.918701171875	8.0	2859.6748046875	32.0
ilp167	2.0	1353.901611328125	1757.5	2707.80322265625	3515.0
ilp168	13.0	628.5775146484375	17.384614944458008	8171.5078125	226.0
ilp169	10.0	424.7017517089844	28.200000762939453	4247.017578125	282.0
ilp170	10.0	5615.29052734375	16.399999618530273	56152.90625	164.0
ilp171	7.0	1150.7799072265625	152.0	8055.458984375	1064.0
ilp172	1.0	487.44525146484375	25.0	487.44525146484375	25.0
ilp174	2.0	1109.707275390625	3728.0	2219.41455078125	7456.0
ilp175	2.0	342.78973388671875	8.5	685.5794677734375	17.0
ilp176	18.0	895.5772705078125	141.77777099609375	16120.390625	2552.0
ilp177	4.0	850.2828369140625	14.0	3401.13134765625	56.0
ilp178	3.0	1054.3333740234375	185.6666717529297	3163.000244140625	557.0
ilp180	7.0	977.7182006835938	1314.142822265625	6844.02734375	9199.0
ilp181	10.0	1817.146484375	2095.39990234375	18171.46484375	20954.0
ilp182	2.0	1017.6800537109375	34.0	2035.360107421875	68.0
ilp184	5.0	1150.0045166015625	21.0	5750.0224609375	105.0
ilp187	1.0	541.279052734375	20.0	541.279052734375	20.0
ilp188	11.0	827.0947875976562	551.0	9098.04296875	6061.0
ilp190	6.0	1124.267822265625	32.33333206176758	6745.60693359375	194.0
ilp191	14.0	2147.59716796875	50.42856979370117	30066.361328125	706.0
ilp193	23.0	1611.27294921875	3230.95654296875	37059.27734375	74312.0
ilp194	1.0	2238.631103515625	39.0	2238.631103515625	39.0
ilp195	2.0	697.7098388671875	30.0	1395.419677734375	60.0
ilp196	4.0	1745.8446044921875	17.0	6983.37841796875	68.0
ilp197	5.0	3643.008544921875	11.0	18215.04296875	55.0
