Feature	weight	gain	cover	total_gain	total_cover
ilp1	34.0	440327.4375	3.382352828979492	14971133.0	115.0
ilp4	1.0	361522.125	11.0	361522.125	11.0
ilp5	7.0	436204.9375	4.4285712242126465	3053434.5	31.0
ilp14	11.0	369185.96875	9.363636016845703	4061045.5	103.0
ilp15	14.0	529978.0	12.071428298950195	7419692.0	169.0
ilp20	25.0	476573.40625	49.279998779296875	11914335.0	1232.0
ilp21	7.0	513706.0	20.571428298950195	3595942.0	144.0
ilp22	6.0	199175.609375	6.166666507720947	1195053.625	37.0
ilp23	6.0	673023.0625	659.1666870117188	4038138.5	3955.0
ilp24	10.0	284828.3125	7.099999904632568	2848283.25	71.0
ilp25	10.0	1493562.5	19.899999618530273	14935625.0	199.0
ilp26	5.0	594952.875	14.0	2974764.5	70.0
ilp27	18.0	1157623.125	18.88888931274414	20837216.0	340.0
ilp28	10.0	471359.59375	23.100000381469727	4713596.0	231.0
ilp29	7.0	333789.71875	6.5714287757873535	2336528.0	46.0
ilp30	13.0	690957.375	60.30769348144531	8982446.0	784.0
ilp31	5.0	596578.625	11.199999809265137	2982893.0	56.0
ilp32	1.0	1057782.25	4.0	1057782.25	4.0
ilp33	6.0	979028.8125	20.33333396911621	5874173.0	122.0
ilp34	2.0	1034418.125	17.0	2068836.25	34.0
ilp35	7.0	632956.0625	25.714284896850586	4430692.5	180.0
ilp36	5.0	1303596.75	131.8000030517578	6517984.0	659.0
ilp39	3.0	297612.4375	10.333333015441895	892837.3125	31.0
ilp40	5.0	1066182.75	1598.0	5330914.0	7990.0
ilp43	4.0	971400.0625	66.5	3885600.25	266.0
ilp44	2.0	820868.625	60.5	1641737.25	121.0
ilp45	1.0	911812.4375	3844.0	911812.4375	3844.0
ilp46	3.0	565338.1875	6.0	1696014.5	18.0
ilp47	4.0	778079.5	580.25	3112318.0	2321.0
ilp48	3.0	1272965.5	21.33333396911621	3818896.5	64.0
ilp49	2.0	476895.59375	22.0	953791.1875	44.0
ilp50	1.0	204169.25	7.0	204169.25	7.0
ilp51	19.0	9213613.0	1675.4736328125	175058656.0	31834.0
ilp52	4.0	805373.125	30.25	3221492.5	121.0
ilp53	1.0	203389.75	7.0	203389.75	7.0
ilp54	3.0	607250.25	16.66666603088379	1821750.75	50.0
ilp55	2.0	588943.5	45.0	1177887.0	90.0
ilp57	11.0	1997397.125	2514.181884765625	21971368.0	27656.0
ilp58	4.0	410314.375	16.75	1641257.5	67.0
ilp59	8.0	677615.75	11.5	5420926.0	92.0
ilp60	2.0	1234767.25	9.5	2469534.5	19.0
ilp61	12.0	1016763.4375	35.08333206176758	12201161.0	421.0
ilp62	9.0	1597854.625	422.22222900390625	14380692.0	3800.0
ilp66	2.0	758646.0	43.0	1517292.0	86.0
ilp67	4.0	2224728.0	2877.0	8898912.0	11508.0
ilp70	3.0	2593661.5	766.6666870117188	7780984.5	2300.0
ilp71	4.0	1251994.375	28.0	5007977.5	112.0
ilp72	5.0	727077.0	41.400001525878906	3635385.0	207.0
ilp73	29.0	7342751.0	3760.5517578125	212939776.0	109056.0
ilp74	10.0	5377830.5	1954.5	53778304.0	19545.0
ilp76	3.0	322470.15625	20.0	967410.4375	60.0
ilp78	14.0	2993629.75	2858.071533203125	41910816.0	40013.0
ilp89	6.0	747197.4375	30.5	4483184.5	183.0
ilp90	4.0	1195270.875	199.25	4781083.5	797.0
ilp91	4.0	853803.3125	17.75	3415213.25	71.0
ilp96	3.0	923334.0	3918.333251953125	2770002.0	11755.0
ilp104	1.0	1795682.0	145.0	1795682.0	145.0
ilp105	1.0	1504738.5	8.0	1504738.5	8.0
ilp112	1.0	969263.1875	3932.0	969263.1875	3932.0
ilp113	2.0	1131193.625	3855.5	2262387.25	7711.0
ilp116	1.0	616211.75	31.0	616211.75	31.0
ilp117	1.0	831542.4375	64.0	831542.4375	64.0
ilp118	1.0	1800800.5	28.0	1800800.5	28.0
ilp119	4.0	680275.625	14.25	2721102.5	57.0
ilp120	2.0	1117590.0	35.5	2235180.0	71.0
ilp121	8.0	1596197.5	134.25	12769580.0	1074.0
ilp122	1.0	726842.375	3928.0	726842.375	3928.0
ilp123	5.0	2700856.75	3906.39990234375	13504284.0	19532.0
ilp129	1.0	639099.3125	29.0	639099.3125	29.0
ilp139	2.0	1730959.25	261.0	3461918.5	522.0
ilp140	26.0	4245106.0	3661.076904296875	110372752.0	95188.0
ilp142	2.0	462262.0625	12.0	924524.125	24.0
ilp155	1.0	1524256.75	346.0	1524256.75	346.0
ilp160	4.0	452699.96875	8.25	1810799.875	33.0
ilp161	1.0	1332508.5	14.0	1332508.5	14.0
ilp163	4.0	1250360.75	65.75	5001443.0	263.0
ilp164	5.0	957996.3125	2032.4000244140625	4789981.5	10162.0
ilp165	2.0	929130.5	59.0	1858261.0	118.0
ilp166	3.0	894804.6875	8.666666984558105	2684414.0	26.0
ilp167	9.0	1501544.375	8.666666984558105	13513899.0	78.0
ilp168	7.0	604609.5625	9.285714149475098	4232267.0	65.0
ilp169	5.0	781812.9375	45.79999923706055	3909064.75	229.0
ilp170	8.0	488656.90625	1414.125	3909255.25	11313.0
ilp171	7.0	835910.875	93.57142639160156	5851376.0	655.0
ilp172	6.0	659270.3125	28.33333396911621	3955622.0	170.0
ilp173	2.0	956904.75	12.5	1913809.5	25.0
ilp174	1.0	765162.375	23.0	765162.375	23.0
ilp175	1.0	1027836.0	20.0	1027836.0	20.0
ilp176	2.0	551187.6875	52.5	1102375.375	105.0
ilp177	12.0	651530.6875	17.5	7818368.0	210.0
