Feature	weight	gain	cover	total_gain	total_cover
ilp1	30.0	2036.6319580078125	3.5333333015441895	61098.95703125	106.0
ilp4	1.0	3140.494140625	5.0	3140.494140625	5.0
ilp9	4.0	10743.244140625	3437.75	42972.9765625	13751.0
ilp14	16.0	3888.75732421875	9.125	62220.1171875	146.0
ilp15	13.0	24247.3515625	14.307692527770996	315215.5625	186.0
ilp20	20.0	8021.5654296875	10.050000190734863	160431.3125	201.0
ilp21	5.0	3848.95654296875	12.800000190734863	19244.783203125	64.0
ilp22	7.0	3684.961181640625	12.571428298950195	25794.728515625	88.0
ilp23	5.0	1288.8046875	4.800000190734863	6444.0234375	24.0
ilp24	7.0	4386.45849609375	4.4285712242126465	30705.2109375	31.0
ilp25	28.0	55722.88671875	30.928571701049805	1560240.875	866.0
ilp26	25.0	6382.345703125	13.199999809265137	159558.640625	330.0
ilp27	3.0	7478.4921875	36.33333206176758	22435.4765625	109.0
ilp28	4.0	5635.23193359375	13.75	22540.927734375	55.0
ilp29	7.0	2843.303466796875	9.0	19903.125	63.0
ilp30	24.0	9960.3603515625	23.25	239048.65625	558.0
ilp31	6.0	9480.9306640625	33.33333206176758	56885.58203125	200.0
ilp32	7.0	4196.86376953125	6.714285850524902	29378.046875	47.0
ilp33	9.0	3738.1201171875	5.44444465637207	33643.08203125	49.0
ilp34	6.0	6716.32958984375	27.33333396911621	40297.9765625	164.0
ilp35	6.0	8655.7529296875	13.166666984558105	51934.51953125	79.0
ilp36	5.0	12611.4111328125	15.399999618530273	63057.0546875	77.0
ilp37	1.0	6395.4296875	46.0	6395.4296875	46.0
ilp39	3.0	7299.63671875	15.0	21898.91015625	45.0
ilp40	3.0	8455.4560546875	40.0	25366.3671875	120.0
ilp43	1.0	4561.625	34.0	4561.625	34.0
ilp44	1.0	3409.828125	33.0	3409.828125	33.0
ilp46	5.0	10630.244140625	27.799999237060547	53151.22265625	139.0
ilp47	11.0	4677.736328125	22.81818199157715	51455.1015625	251.0
ilp48	8.0	3962.002685546875	260.125	31696.021484375	2081.0
ilp49	3.0	15809.3115234375	32.33333206176758	47427.93359375	97.0
ilp50	3.0	5569.2421875	19.0	16707.7265625	57.0
ilp51	3.0	6310.71923828125	34.0	18932.158203125	102.0
ilp53	2.0	11556.70703125	12.0	23113.4140625	24.0
ilp54	2.0	6463.20263671875	9.0	12926.4052734375	18.0
ilp55	8.0	8121.49169921875	6.625	64971.93359375	53.0
ilp57	4.0	10508.1640625	49.5	42032.65625	198.0
ilp58	2.0	7454.138671875	18.5	14908.27734375	37.0
ilp59	1.0	1588.93896484375	10.0	1588.93896484375	10.0
ilp60	2.0	1666.6640625	38.5	3333.328125	77.0
ilp61	4.0	5757.76123046875	22.5	23031.044921875	90.0
ilp62	4.0	8032.20947265625	14.25	32128.837890625	57.0
ilp63	11.0	4615.48974609375	5.909090995788574	50770.38671875	65.0
ilp66	3.0	9200.5751953125	50.66666793823242	27601.7265625	152.0
ilp70	1.0	7572.9833984375	22.0	7572.9833984375	22.0
ilp71	1.0	3126.318359375	11.0	3126.318359375	11.0
ilp72	4.0	7921.2880859375	29.25	31685.15234375	117.0
ilp73	3.0	9140.1572265625	47.0	27420.47265625	141.0
ilp75	2.0	22377.369140625	24.0	44754.73828125	48.0
ilp76	2.0	9054.64453125	31.5	18109.2890625	63.0
ilp78	1.0	12862.916015625	2880.0	12862.916015625	2880.0
ilp79	1.0	3675.0927734375	3.0	3675.0927734375	3.0
ilp85	1.0	6301.91357421875	3799.0	6301.91357421875	3799.0
ilp89	6.0	6962.54443359375	1208.3333740234375	41775.265625	7250.0
ilp90	2.0	11774.61328125	10.5	23549.2265625	21.0
ilp91	4.0	16487.81640625	25.5	65951.265625	102.0
ilp92	1.0	11856.169921875	2165.0	11856.169921875	2165.0
ilp94	2.0	25705.591796875	164.5	51411.18359375	329.0
ilp99	1.0	4875.548828125	32.0	4875.548828125	32.0
ilp103	1.0	15198.5478515625	65.0	15198.5478515625	65.0
ilp105	1.0	29890.13671875	32.0	29890.13671875	32.0
ilp113	2.0	12021.873046875	3765.5	24043.74609375	7531.0
ilp117	1.0	8223.9716796875	57.0	8223.9716796875	57.0
ilp136	1.0	9934.3134765625	3796.0	9934.3134765625	3796.0
ilp137	1.0	4165.458984375	7.0	4165.458984375	7.0
ilp139	1.0	9591.92578125	3740.0	9591.92578125	3740.0
ilp140	1.0	7373.0712890625	3847.0	7373.0712890625	3847.0
ilp143	1.0	17786.55078125	3770.0	17786.55078125	3770.0
ilp155	1.0	20329.345703125	84.0	20329.345703125	84.0
ilp160	6.0	11346.7822265625	24.66666603088379	68080.6953125	148.0
ilp161	11.0	8787.2685546875	66.54545593261719	96659.953125	732.0
ilp162	1.0	7236.96435546875	25.0	7236.96435546875	25.0
ilp163	5.0	9509.763671875	337.6000061035156	47548.8203125	1688.0
ilp164	3.0	8230.6572265625	69.66666412353516	24691.970703125	209.0
ilp165	1.0	14227.65625	37.0	14227.65625	37.0
ilp166	7.0	13093.763671875	781.5714111328125	91656.34375	5471.0
ilp167	9.0	18862.986328125	16.44444465637207	169766.875	148.0
ilp168	5.0	8193.912109375	17.0	40969.5625	85.0
ilp169	2.0	12910.14453125	25.5	25820.2890625	51.0
ilp170	6.0	17429.62109375	1531.0	104577.7265625	9186.0
ilp171	2.0	11247.9404296875	35.5	22495.880859375	71.0
ilp173	5.0	11954.1220703125	29.600000381469727	59770.609375	148.0
ilp175	4.0	13486.9462890625	494.75	53947.78515625	1979.0
ilp176	4.0	13939.7939453125	11.0	55759.17578125	44.0
ilp177	2.0	17162.541015625	44.0	34325.08203125	88.0
ilp178	7.0	14759.109375	63.28571319580078	103313.765625	443.0
ilp180	9.0	16527.361328125	1167.888916015625	148746.25	10511.0
ilp181	1.0	9985.17578125	175.0	9985.17578125	175.0
ilp182	1.0	9335.08203125	28.0	9335.08203125	28.0
ilp183	4.0	9472.9638671875	3847.75	37891.85546875	15391.0
ilp184	2.0	14227.3251953125	261.0	28454.650390625	522.0
ilp185	2.0	17236.861328125	477.5	34473.72265625	955.0
ilp189	3.0	13692.9951171875	40.66666793823242	41078.984375	122.0
ilp190	26.0	14655.9931640625	3680.615478515625	381055.8125	95696.0
ilp191	11.0	9710.03515625	245.90908813476562	106810.3828125	2705.0
ilp193	5.0	11554.919921875	17.600000381469727	57774.6015625	88.0
ilp194	4.0	17061.07421875	151.75	68244.296875	607.0
ilp195	4.0	14603.6875	189.5	58414.75	758.0
ilp196	8.0	8482.2314453125	492.625	67857.8515625	3941.0
ilp197	5.0	24495.15234375	167.8000030517578	122475.7578125	839.0
ilp198	1.0	15426.326171875	179.0	15426.326171875	179.0
ilp199	4.0	13070.8447265625	107.25	52283.37890625	429.0
ilp200	4.0	11472.5185546875	438.0	45890.07421875	1752.0
ilp204	2.0	10393.7705078125	26.0	20787.541015625	52.0
ilp206	7.0	12120.494140625	369.71429443359375	84843.4609375	2588.0
ilp208	1.0	17410.91796875	109.0	17410.91796875	109.0
ilp209	3.0	9713.4892578125	34.0	29140.46875	102.0
ilp212	3.0	22316.466796875	177.0	66949.3984375	531.0
ilp218	4.0	12832.111328125	198.5	51328.4453125	794.0
ilp219	2.0	17205.4921875	17.0	34410.984375	34.0
ilp220	12.0	12257.4501953125	3397.166748046875	147089.40625	40766.0
ilp224	6.0	14936.1748046875	42.16666793823242	89617.046875	253.0
ilp225	1.0	13773.0595703125	53.0	13773.0595703125	53.0
ilp226	1.0	3428.252685546875	8.0	3428.252685546875	8.0
ilp227	2.0	10137.3681640625	341.5	20274.736328125	683.0
ilp228	1.0	12763.599609375	34.0	12763.599609375	34.0
ilp230	6.0	9358.255859375	30.83333396911621	56149.53515625	185.0
ilp233	4.0	14082.60546875	45.75	56330.421875	183.0
ilp240	2.0	10566.095703125	12.0	21132.19140625	24.0
ilp241	2.0	5936.20849609375	42.0	11872.4169921875	84.0
ilp243	2.0	11638.796875	3600.5	23277.59375	7201.0
