Feature	weight	gain	cover	total_gain	total_cover
ilp1	19.0	2083.149169921875	3.526315689086914	39579.83203125	67.0
ilp14	21.0	5839.4697265625	7.904761791229248	122628.8671875	166.0
ilp15	7.0	2760.896240234375	6.4285712242126465	19326.2734375	45.0
ilp20	17.0	1936.343505859375	14.0	32917.83984375	238.0
ilp21	9.0	5293.57470703125	12.666666984558105	47642.171875	114.0
ilp22	5.0	2475.66455078125	4.199999809265137	12378.322265625	21.0
ilp23	11.0	2305.51513671875	8.454545021057129	25360.666015625	93.0
ilp24	11.0	4038.822509765625	15.0	44427.046875	165.0
ilp25	14.0	7660.42236328125	2524.21435546875	107245.9140625	35339.0
ilp26	11.0	4613.68896484375	7.636363506317139	50750.578125	84.0
ilp27	11.0	4427.06591796875	14.818181991577148	48697.72265625	163.0
ilp28	10.0	3952.684326171875	17.700000762939453	39526.84375	177.0
ilp29	9.0	2240.4287109375	6.888888835906982	20163.857421875	62.0
ilp30	4.0	5496.583984375	21.75	21986.3359375	87.0
ilp31	7.0	2350.556884765625	8.857142448425293	16453.8984375	62.0
ilp32	5.0	2297.044921875	9.600000381469727	11485.224609375	48.0
ilp33	11.0	5507.8798828125	353.0909118652344	60586.6796875	3884.0
ilp34	18.0	6506.966796875	6.94444465637207	117125.40625	125.0
ilp35	9.0	3872.38623046875	8.0	34851.4765625	72.0
ilp36	3.0	4362.61572265625	8.666666984558105	13087.8466796875	26.0
ilp38	1.0	99.123291015625	4.0	99.123291015625	4.0
ilp40	1.0	5057.94384765625	6.0	5057.94384765625	6.0
ilp43	2.0	13254.6728515625	7.5	26509.345703125	15.0
ilp44	1.0	1640.6312255859375	3.0	1640.6312255859375	3.0
ilp46	2.0	6289.77099609375	137.5	12579.5419921875	275.0
ilp47	7.0	7772.37158203125	44.14285659790039	54406.6015625	309.0
ilp48	6.0	3979.257080078125	6.5	23875.54296875	39.0
ilp49	5.0	5490.01171875	31.600000381469727	27450.05859375	158.0
ilp50	4.0	5115.4423828125	12.75	20461.76953125	51.0
ilp51	11.0	4830.96044921875	26.363636016845703	53140.5625	290.0
ilp52	2.0	7017.0068359375	12.5	14034.013671875	25.0
ilp53	2.0	4873.76953125	8.0	9747.5390625	16.0
ilp54	8.0	6012.73779296875	18.75	48101.90234375	150.0
ilp57	9.0	6583.728515625	126.44444274902344	59253.5546875	1138.0
ilp58	2.0	9876.9248046875	15.5	19753.849609375	31.0
ilp59	3.0	4163.33544921875	13.666666984558105	12490.005859375	41.0
ilp60	1.0	168.50552368164062	5.0	168.50552368164062	5.0
ilp61	6.0	8846.0791015625	654.0	53076.4765625	3924.0
ilp62	5.0	3159.05810546875	15.199999809265137	15795.291015625	76.0
ilp63	8.0	4233.36083984375	1452.5	33866.88671875	11620.0
ilp66	1.0	17084.974609375	7.0	17084.974609375	7.0
ilp70	1.0	20141.755859375	11.0	20141.755859375	11.0
ilp71	1.0	621.424560546875	5.0	621.424560546875	5.0
ilp72	10.0	7889.1640625	3121.10009765625	78891.640625	31211.0
ilp73	1.0	7422.564453125	8.0	7422.564453125	8.0
ilp74	1.0	300.09375	24.0	300.09375	24.0
ilp78	1.0	8239.466796875	3612.0	8239.466796875	3612.0
ilp79	1.0	83.0654296875	5.0	83.0654296875	5.0
