Feature	weight	gain	cover	total_gain	total_cover
ilp1	28.0	22889.6875	3.6785714626312256	640911.25	103.0
ilp4	1.0	45195.4140625	37.0	45195.4140625	37.0
ilp5	2.0	71466.25	5.0	142932.5	10.0
ilp14	8.0	28740.328125	12.0	229922.625	96.0
ilp15	11.0	57530.30078125	3.6363637447357178	632833.3125	40.0
ilp20	15.0	142378.6875	8.666666984558105	2135680.25	130.0
ilp21	16.0	63441.5859375	34.0625	1015065.375	545.0
ilp22	2.0	8620.9140625	7.5	17241.828125	15.0
ilp23	5.0	58830.3046875	3.4000000953674316	294151.53125	17.0
ilp24	8.0	26557.927734375	6.125	212463.421875	49.0
ilp25	14.0	135839.140625	148.57142639160156	1901747.875	2080.0
ilp26	12.0	54002.421875	6.666666507720947	648029.0625	80.0
ilp27	11.0	77739.1328125	2428.363525390625	855130.4375	26712.0
ilp28	4.0	193512.71875	12.25	774050.875	49.0
ilp29	10.0	59832.39453125	21.299999237060547	598323.9375	213.0
ilp30	12.0	89311.8828125	12.833333015441895	1071742.625	154.0
ilp31	13.0	46847.34765625	9.461538314819336	609015.5	123.0
ilp32	11.0	56653.640625	7.2727274894714355	623190.0625	80.0
ilp33	2.0	87447.7109375	197.0	174895.421875	394.0
ilp34	3.0	33314.65234375	10.666666984558105	99943.953125	32.0
ilp35	11.0	53797.87890625	8.545454978942871	591776.6875	94.0
ilp36	2.0	442615.71875	17.0	885231.4375	34.0
ilp37	3.0	101194.78125	3513.333251953125	303584.34375	10540.0
ilp39	3.0	46247.79296875	27.33333396911621	138743.375	82.0
ilp40	5.0	42714.58203125	154.0	213572.90625	770.0
ilp41	1.0	75082.3828125	3924.0	75082.3828125	3924.0
ilp42	1.0	6518.8125	11.0	6518.8125	11.0
ilp43	3.0	8649.04296875	7.333333492279053	25947.12890625	22.0
ilp44	2.0	44106.6015625	9.5	88213.203125	19.0
ilp46	4.0	134742.609375	23.5	538970.4375	94.0
ilp47	5.0	44964.890625	7.800000190734863	224824.453125	39.0
ilp48	4.0	40282.17578125	7.0	161128.703125	28.0
ilp49	1.0	18337.125	32.0	18337.125	32.0
ilp50	3.0	29391.642578125	4.666666507720947	88174.9296875	14.0
ilp51	18.0	79751.7265625	19.5	1435531.125	351.0
ilp52	2.0	5898.30078125	10.5	11796.6015625	21.0
ilp53	3.0	37670.91015625	18.66666603088379	113012.734375	56.0
ilp54	1.0	72759.3828125	3878.0	72759.3828125	3878.0
ilp56	2.0	56019.875	3963.0	112039.75	7926.0
ilp57	3.0	31928.595703125	1279.6666259765625	95785.7890625	3839.0
ilp58	4.0	107314.9140625	29.0	429259.65625	116.0
ilp59	7.0	78779.8828125	4.0	551459.1875	28.0
ilp60	2.0	71971.40625	25.5	143942.8125	51.0
ilp61	6.0	80057.5703125	11.5	480345.40625	69.0
ilp62	9.0	121093.5546875	24.77777862548828	1089842.0	223.0
ilp63	2.0	51222.359375	15.0	102444.71875	30.0
ilp72	2.0	23950.294921875	62.5	47900.58984375	125.0
ilp73	3.0	70932.484375	10.666666984558105	212797.453125	32.0
ilp74	8.0	394376.65625	3911.375	3155013.25	31291.0
ilp89	7.0	101074.8828125	169.7142791748047	707524.1875	1188.0
ilp90	2.0	39465.1796875	6.5	78930.359375	13.0
ilp93	1.0	62391.0	160.0	62391.0	160.0
ilp94	1.0	211671.46875	49.0	211671.46875	49.0
ilp110	1.0	149734.421875	33.0	149734.421875	33.0
ilp112	1.0	13907.109375	19.0	13907.109375	19.0
ilp117	2.0	88978.2578125	155.0	177956.515625	310.0
ilp126	9.0	117718.5703125	2034.77783203125	1059467.125	18313.0
ilp140	28.0	596225.8125	3930.53564453125	16694322.0	110055.0
ilp144	9.0	152219.84375	3612.77783203125	1369978.625	32515.0
ilp155	2.0	200708.6875	70.5	401417.375	141.0
ilp159	2.0	53965.98046875	24.0	107931.9609375	48.0
ilp160	10.0	203835.203125	20.299999237060547	2038352.0	203.0
ilp161	18.0	67273.3203125	26.94444465637207	1210919.75	485.0
ilp162	2.0	62941.96875	22.0	125883.9375	44.0
ilp163	18.0	126005.2109375	13.777777671813965	2268093.75	248.0
ilp164	3.0	139232.296875	38.33333206176758	417696.875	115.0
ilp165	4.0	35843.0859375	23.5	143372.34375	94.0
ilp167	5.0	117858.1875	63.599998474121094	589290.9375	318.0
ilp168	5.0	158559.375	29.399999618530273	792796.875	147.0
ilp169	8.0	31817.0234375	153.25	254536.1875	1226.0
