Feature	weight	gain	cover	total_gain	total_cover
ilp1	17.0	14188.9716796875	4.058823585510254	241212.515625	69.0
ilp4	2.0	3222.070556640625	4.5	6444.14111328125	9.0
ilp5	7.0	10576.4013671875	4.857142925262451	74034.8125	34.0
ilp14	14.0	24832.25390625	18.428571701049805	347651.5625	258.0
ilp15	5.0	26587.619140625	9.0	132938.09375	45.0
ilp20	30.0	37542.97265625	7.233333110809326	1126289.125	217.0
ilp21	16.0	16492.76171875	9.5625	263884.1875	153.0
ilp22	3.0	17277.021484375	10.0	51831.06640625	30.0
ilp23	13.0	24032.0390625	8.461538314819336	312416.5	110.0
ilp24	14.0	18694.41015625	5.9285712242126465	261721.734375	83.0
ilp25	4.0	46254.07421875	41.25	185016.296875	165.0
ilp26	6.0	17090.404296875	6.5	102542.4296875	39.0
ilp27	1.0	14157.03515625	4.0	14157.03515625	4.0
ilp28	10.0	35649.36328125	7.5	356493.625	75.0
ilp29	9.0	19781.5546875	12.11111068725586	178034.0	109.0
ilp30	16.0	41970.8828125	11.75	671534.125	188.0
ilp31	1.0	3952.53515625	3.0	3952.53515625	3.0
ilp32	1.0	16877.0	11.0	16877.0	11.0
ilp33	8.0	57208.84765625	128.25	457670.78125	1026.0
ilp34	8.0	30818.2109375	53.375	246545.6875	427.0
ilp35	17.0	55375.24609375	19.0	941379.1875	323.0
ilp36	3.0	137617.4375	145.3333282470703	412852.3125	436.0
ilp37	1.0	98790.0	87.0	98790.0	87.0
ilp39	5.0	45709.44921875	373.0	228547.25	1865.0
ilp40	1.0	37829.71484375	380.0	37829.71484375	380.0
ilp42	1.0	33828.55078125	19.0	33828.55078125	19.0
ilp43	3.0	56945.94140625	17.66666603088379	170837.828125	53.0
ilp44	1.0	16348.5703125	4.0	16348.5703125	4.0
ilp46	2.0	7966.50244140625	6.5	15933.0048828125	13.0
ilp47	8.0	47065.33203125	9.875	376522.65625	79.0
ilp48	4.0	29438.7109375	7.0	117754.84375	28.0
ilp49	3.0	25297.8515625	31.33333396911621	75893.5546875	94.0
ilp50	2.0	22449.509765625	23.0	44899.01953125	46.0
ilp51	18.0	51805.203125	2802.22216796875	932493.6875	50440.0
ilp52	3.0	45776.21484375	21.0	137328.640625	63.0
ilp53	8.0	45628.578125	19.125	365028.625	153.0
ilp54	4.0	27307.466796875	24.0	109229.8671875	96.0
ilp55	5.0	30906.494140625	5.400000095367432	154532.46875	27.0
ilp56	1.0	1959.79833984375	7.0	1959.79833984375	7.0
ilp57	7.0	37158.34765625	17.14285659790039	260108.4375	120.0
ilp58	3.0	14966.1220703125	20.66666603088379	44898.3671875	62.0
ilp59	1.0	18074.046875	6.0	18074.046875	6.0
ilp60	3.0	19751.482421875	20.0	59254.44921875	60.0
ilp61	4.0	85220.125	45.25	340880.5	181.0
ilp62	3.0	9273.65625	13.333333015441895	27820.96875	40.0
ilp63	3.0	81177.75	36.0	243533.25	108.0
ilp70	1.0	30414.6484375	56.0	30414.6484375	56.0
ilp72	1.0	59247.10546875	35.0	59247.10546875	35.0
ilp73	1.0	16087.78125	29.0	16087.78125	29.0
ilp76	4.0	8567.033203125	8.0	34268.1328125	32.0
ilp86	1.0	1537.9964599609375	6.0	1537.9964599609375	6.0
ilp89	6.0	9410.7939453125	9.333333015441895	56464.765625	56.0
ilp91	3.0	25318.9765625	11.0	75956.9296875	33.0
ilp93	1.0	47058.8125	3398.0	47058.8125	3398.0
ilp102	1.0	54379.09765625	123.0	54379.09765625	123.0
ilp103	2.0	25663.021484375	18.5	51326.04296875	37.0
ilp105	1.0	41181.96875	12.0	41181.96875	12.0
ilp112	3.0	77485.8359375	63.0	232457.5	189.0
ilp116	11.0	142566.03125	3866.0	1568226.375	42526.0
ilp117	7.0	69735.984375	3879.142822265625	488151.875	27154.0
ilp121	1.0	30839.064453125	3563.0	30839.064453125	3563.0
ilp123	2.0	40617.7109375	335.5	81235.421875	671.0
ilp138	2.0	17956.822265625	53.0	35913.64453125	106.0
ilp139	5.0	104470.7734375	3913.0	522353.875	19565.0
ilp140	34.0	79675.640625	3861.14697265625	2708971.75	131279.0
ilp155	2.0	23558.52734375	67.0	47117.0546875	134.0
ilp160	8.0	25043.724609375	16.625	200349.796875	133.0
ilp161	3.0	103932.8125	5.0	311798.4375	15.0
ilp162	5.0	60798.6328125	14.399999618530273	303993.15625	72.0
ilp163	2.0	40144.1875	81.0	80288.375	162.0
ilp164	4.0	43728.94921875	8.0	174915.796875	32.0
ilp165	8.0	92114.8828125	39.0	736919.0625	312.0
ilp166	3.0	98050.5234375	94.66666412353516	294151.5625	284.0
ilp168	4.0	13756.138671875	16.0	55024.5546875	64.0
ilp169	3.0	59356.39453125	16.0	178069.1875	48.0
ilp171	6.0	23264.828125	1321.1666259765625	139588.96875	7927.0
ilp172	4.0	36175.44921875	20.5	144701.796875	82.0
ilp174	1.0	29861.2890625	82.0	29861.2890625	82.0
ilp175	3.0	19009.404296875	16.0	57028.2109375	48.0
ilp176	11.0	52730.578125	184.5454559326172	580036.375	2030.0
ilp180	21.0	87152.96875	819.1428833007812	1830212.375	17202.0
ilp181	3.0	24630.052734375	18.66666603088379	73890.15625	56.0
ilp182	1.0	29804.3359375	69.0	29804.3359375	69.0
ilp183	5.0	56904.55078125	26.399999618530273	284522.75	132.0
ilp185	7.0	76111.7265625	1134.7142333984375	532782.0625	7943.0
ilp187	12.0	43824.265625	3288.916748046875	525891.1875	39467.0
ilp188	3.0	40508.6328125	25.66666603088379	121525.8984375	77.0
ilp189	1.0	41179.4453125	951.0	41179.4453125	951.0
ilp190	7.0	37748.40625	38.28571319580078	264238.84375	268.0
ilp191	7.0	22402.283203125	32.71428680419922	156815.984375	229.0
ilp193	5.0	28433.07421875	30.799999237060547	142165.375	154.0
ilp194	1.0	38401.28515625	67.0	38401.28515625	67.0
ilp195	12.0	75107.015625	282.3333435058594	901284.1875	3388.0
ilp196	6.0	33358.63671875	101.0	200151.8125	606.0
ilp197	2.0	48576.3359375	170.0	97152.671875	340.0
