Feature	weight	gain	cover	total_gain	total_cover
ilp1	25.0	92627.3984375	3.119999885559082	2315685.0	78.0
ilp4	2.0	112932.0	4.0	225864.0	8.0
ilp14	30.0	86832.5703125	9.366666793823242	2604977.0	281.0
ilp15	8.0	24099.5	5.875	192796.0	47.0
ilp20	15.0	51860.9140625	4.733333110809326	777913.6875	71.0
ilp21	9.0	93286.65625	13.333333015441895	839579.875	120.0
ilp22	13.0	23256.81640625	6.846153736114502	302338.625	89.0
ilp23	16.0	55324.0	10.5	885184.0	168.0
ilp24	18.0	252866.609375	7.888888835906982	4551599.0	142.0
ilp25	9.0	147452.0625	1804.5555419921875	1327068.625	16241.0
ilp26	20.0	105895.3125	6.800000190734863	2117906.25	136.0
ilp27	11.0	213223.15625	20.090909957885742	2345454.75	221.0
ilp28	10.0	69278.796875	401.0	692788.0	4010.0
ilp29	6.0	32776.4375	9.5	196658.625	57.0
ilp30	6.0	116938.875	9.666666984558105	701633.25	58.0
ilp31	4.0	103075.7890625	6.0	412303.15625	24.0
ilp32	6.0	113673.0	17.5	682038.0	105.0
ilp33	1.0	67756.9765625	4.0	67756.9765625	4.0
ilp34	4.0	41960.2890625	18.25	167841.15625	73.0
ilp35	7.0	145869.859375	32.28571319580078	1021089.0625	226.0
ilp36	3.0	43548.29296875	10.333333015441895	130644.875	31.0
ilp37	3.0	273336.03125	2608.0	820008.125	7824.0
ilp39	1.0	96443.765625	20.0	96443.765625	20.0
ilp40	1.0	42955.78125	7.0	42955.78125	7.0
ilp41	1.0	122299.2890625	12.0	122299.2890625	12.0
ilp44	3.0	244675.375	6.0	734026.125	18.0
ilp46	10.0	77809.7109375	22.799999237060547	778097.125	228.0
ilp48	8.0	146326.953125	17.375	1170615.625	139.0
ilp49	6.0	74269.421875	25.83333396911621	445616.53125	155.0
ilp50	5.0	65379.41796875	15.0	326897.09375	75.0
ilp51	15.0	330460.59375	18.33333396911621	4956909.0	275.0
ilp52	10.0	40474.76953125	21.399999618530273	404747.6875	214.0
ilp53	1.0	115564.296875	8.0	115564.296875	8.0
ilp54	2.0	107814.796875	32.5	215629.59375	65.0
ilp55	4.0	127234.640625	18.25	508938.5625	73.0
ilp57	1.0	109800.078125	9.0	109800.078125	9.0
ilp58	1.0	24816.455078125	16.0	24816.455078125	16.0
ilp59	2.0	21303.900390625	11.5	42607.80078125	23.0
ilp60	2.0	56905.125	6.5	113810.25	13.0
ilp61	8.0	87360.046875	10.375	698880.375	83.0
ilp62	5.0	119258.234375	22.399999618530273	596291.1875	112.0
ilp63	3.0	44234.75390625	11.0	132704.265625	33.0
ilp66	9.0	155703.5625	34.77777862548828	1401332.0	313.0
ilp67	1.0	20308.5078125	17.0	20308.5078125	17.0
ilp71	1.0	4860.390625	4.0	4860.390625	4.0
ilp72	1.0	15894.056640625	14.0	15894.056640625	14.0
ilp75	2.0	176705.5625	58.0	353411.125	116.0
ilp89	6.0	176891.671875	128.8333282470703	1061350.0	773.0
ilp90	2.0	32703.953125	20.5	65407.90625	41.0
ilp91	1.0	13308.078125	8.0	13308.078125	8.0
ilp93	2.0	111255.3125	33.0	222510.625	66.0
ilp101	1.0	129696.0	184.0	129696.0	184.0
ilp102	2.0	121870.015625	72.5	243740.03125	145.0
ilp103	2.0	117752.46875	70.0	235504.9375	140.0
ilp105	2.0	157912.25	53.5	315824.5	107.0
ilp112	3.0	357826.75	110.66666412353516	1073480.25	332.0
ilp120	2.0	27562.55078125	35.5	55125.1015625	71.0
ilp127	2.0	43288.6015625	1920.5	86577.203125	3841.0
ilp129	1.0	89999.640625	3937.0	89999.640625	3937.0
ilp132	1.0	241210.125	63.0	241210.125	63.0
ilp155	1.0	7746.34375	6.0	7746.34375	6.0
ilp160	5.0	152356.109375	10.600000381469727	761780.5625	53.0
ilp161	7.0	178993.21875	10.142857551574707	1252952.5	71.0
ilp162	5.0	158829.375	13.800000190734863	794146.875	69.0
ilp163	1.0	48823.60546875	33.0	48823.60546875	33.0
ilp164	1.0	78177.25	13.0	78177.25	13.0
ilp165	1.0	43955.80078125	18.0	43955.80078125	18.0
ilp166	4.0	89859.09375	19.5	359436.375	78.0
ilp167	1.0	45420.60546875	3957.0	45420.60546875	3957.0
ilp168	3.0	28115.107421875	9.666666984558105	84345.3203125	29.0
ilp169	3.0	98168.8515625	2637.0	294506.5625	7911.0
ilp171	5.0	139264.59375	15.199999809265137	696322.9375	76.0
ilp172	7.0	119922.7890625	52.85714340209961	839459.5	370.0
ilp173	3.0	53153.11328125	33.66666793823242	159459.34375	101.0
ilp174	1.0	206842.6875	4.0	206842.6875	4.0
ilp175	5.0	285038.53125	41.79999923706055	1425192.625	209.0
ilp176	1.0	47379.8828125	120.0	47379.8828125	120.0
ilp177	3.0	162058.234375	27.0	486174.6875	81.0
ilp178	2.0	43226.3671875	88.5	86452.734375	177.0
ilp181	9.0	207597.8125	49.44444274902344	1868380.375	445.0
ilp182	4.0	153296.0	1317.0	613184.0	5268.0
ilp183	2.0	53333.203125	130.5	106666.40625	261.0
ilp185	1.0	45124.6015625	14.0	45124.6015625	14.0
ilp187	3.0	33910.140625	27.66666603088379	101730.421875	83.0
ilp188	1.0	4176.28515625	8.0	4176.28515625	8.0
ilp189	2.0	355041.5625	38.5	710083.125	77.0
ilp190	4.0	133708.203125	34.5	534832.8125	138.0
ilp191	8.0	72497.5078125	498.625	579980.0625	3989.0
ilp193	5.0	227698.5	59.79999923706055	1138492.5	299.0
ilp194	4.0	107308.234375	20.5	429232.9375	82.0
ilp195	1.0	150828.78125	28.0	150828.78125	28.0
ilp196	8.0	48644.84765625	1007.0	389158.78125	8056.0
ilp197	1.0	8334.56640625	12.0	8334.56640625	12.0
ilp198	2.0	198416.671875	20.0	396833.34375	40.0
ilp199	2.0	20933.25	22.5	41866.5	45.0
ilp200	2.0	77294.4453125	15.0	154588.890625	30.0
ilp203	2.0	96138.890625	40.5	192277.78125	81.0
ilp204	2.0	50352.2421875	19.0	100704.484375	38.0
ilp206	7.0	275402.0625	20.571428298950195	1927814.5	144.0
ilp209	6.0	223432.640625	21.66666603088379	1340595.875	130.0
ilp212	1.0	38847.0	129.0	38847.0	129.0
ilp214	1.0	198503.875	19.0	198503.875	19.0
ilp218	5.0	196416.5625	26.600000381469727	982082.8125	133.0
ilp219	6.0	108250.2265625	45.33333206176758	649501.375	272.0
ilp220	15.0	321904.375	63.599998474121094	4828565.5	954.0
ilp224	4.0	92187.53125	1020.5	368750.125	4082.0
ilp225	1.0	82302.703125	1826.0	82302.703125	1826.0
ilp228	11.0	90444.3046875	31.81818199157715	994887.375	350.0
ilp230	1.0	188285.5	37.0	188285.5	37.0
ilp233	1.0	16072.171875	12.0	16072.171875	12.0
ilp240	6.0	89984.34375	121.16666412353516	539906.0625	727.0
ilp241	3.0	78572.7109375	15.333333015441895	235718.125	46.0
ilp242	1.0	54125.546875	144.0	54125.546875	144.0
ilp243	2.0	266550.5625	44.0	533101.125	88.0
ilp244	3.0	104504.0703125	22.0	313512.21875	66.0
ilp246	1.0	58506.4375	24.0	58506.4375	24.0
ilp247	1.0	117661.5	3938.0	117661.5	3938.0
ilp248	1.0	206799.25	21.0	206799.25	21.0
ilp250	6.0	53149.08984375	2605.666748046875	318894.53125	15634.0
ilp252	1.0	195910.0	112.0	195910.0	112.0
ilp253	1.0	38339.734375	18.0	38339.734375	18.0
ilp254	2.0	62939.12109375	132.0	125878.2421875	264.0
ilp255	1.0	51762.4765625	6.0	51762.4765625	6.0
ilp256	3.0	50160.56640625	27.33333396911621	150481.703125	82.0
ilp259	2.0	122772.359375	16.0	245544.71875	32.0
ilp262	1.0	49899.578125	3895.0	49899.578125	3895.0
ilp264	2.0	31752.001953125	2006.0	63504.00390625	4012.0
ilp266	1.0	144465.5625	26.0	144465.5625	26.0
ilp268	5.0	115742.796875	2934.0	578714.0	14670.0
ilp269	1.0	65595.5859375	3662.0	65595.5859375	3662.0
ilp271	11.0	240844.140625	54.181819915771484	2649285.5	596.0
ilp272	1.0	100171.734375	137.0	100171.734375	137.0
ilp286	4.0	76290.0859375	3946.25	305160.34375	15785.0
ilp287	1.0	347294.375	10.0	347294.375	10.0
ilp309	2.0	68022.3828125	88.5	136044.765625	177.0
ilp311	1.0	57783.41015625	3897.0	57783.41015625	3897.0
ilp322	1.0	9036.4267578125	9.0	9036.4267578125	9.0
ilp334	2.0	61204.93359375	3800.0	122409.8671875	7600.0
ilp343	1.0	43426.15625	9.0	43426.15625	9.0
ilp344	1.0	74560.125	74.0	74560.125	74.0
ilp349	1.0	72128.40625	3709.0	72128.40625	3709.0
ilp363	7.0	211366.640625	74.14286041259766	1479566.5	519.0
ilp364	1.0	49682.96484375	87.0	49682.96484375	87.0
ilp365	6.0	230668.25	674.3333129882812	1384009.5	4046.0
ilp366	7.0	209309.71875	1209.857177734375	1465168.0	8469.0
ilp367	4.0	188374.453125	946.0	753497.8125	3784.0
ilp368	1.0	8261.203125	6.0	8261.203125	6.0
ilp369	7.0	184516.59375	2204.71435546875	1291616.125	15433.0
ilp370	2.0	83871.9375	72.0	167743.875	144.0
ilp371	12.0	385733.125	40.5	4628797.5	486.0
ilp372	1.0	64647.5390625	3921.0	64647.5390625	3921.0
ilp373	3.0	159645.40625	12.666666984558105	478936.21875	38.0
ilp375	9.0	246807.1875	3828.22216796875	2221264.75	34454.0
ilp377	2.0	114458.234375	1977.0	228916.46875	3954.0
ilp379	1.0	44133.984375	30.0	44133.984375	30.0
ilp380	3.0	235843.421875	59.0	707530.25	177.0
ilp382	3.0	98441.0390625	22.33333396911621	295323.125	67.0
ilp383	1.0	225009.90625	14.0	225009.90625	14.0
ilp384	1.0	57075.91796875	60.0	57075.91796875	60.0
ilp386	5.0	114492.265625	31.799999237060547	572461.3125	159.0
ilp387	1.0	114156.125	27.0	114156.125	27.0
ilp391	2.0	42668.58984375	17.0	85337.1796875	34.0
ilp392	4.0	427676.0	2047.75	1710704.0	8191.0
ilp403	2.0	255190.828125	118.0	510381.65625	236.0
ilp405	4.0	34173.5078125	10.25	136694.03125	41.0
ilp420	10.0	297800.1875	148.0	2978002.0	1480.0
ilp421	4.0	105593.21875	1025.0	422372.875	4100.0
ilp442	2.0	319976.65625	7.0	639953.3125	14.0
ilp443	11.0	127358.2421875	3899.636474609375	1400940.625	42896.0
ilp450	2.0	68549.03125	3841.5	137098.0625	7683.0
ilp460	1.0	49921.1015625	13.0	49921.1015625	13.0
ilp461	4.0	78569.90625	3933.5	314279.625	15734.0
ilp462	3.0	71269.3515625	3927.0	213808.0625	11781.0
ilp463	1.0	210769.375	52.0	210769.375	52.0
ilp464	5.0	119060.2890625	24.200000762939453	595301.4375	121.0
ilp465	4.0	138009.765625	2956.0	552039.0625	11824.0
ilp466	2.0	155539.875	22.5	311079.75	45.0
ilp467	1.0	89051.140625	30.0	89051.140625	30.0
ilp468	1.0	147144.0	176.0	147144.0	176.0
ilp469	5.0	79214.5859375	119.5999984741211	396072.9375	598.0
ilp470	2.0	141457.71875	37.0	282915.4375	74.0
ilp471	4.0	106349.4375	59.0	425397.75	236.0
ilp472	4.0	39456.09375	57.5	157824.375	230.0
ilp474	2.0	516603.0	383.0	1033206.0	766.0
ilp475	2.0	145869.421875	1990.5	291738.84375	3981.0
ilp476	2.0	162767.234375	144.5	325534.46875	289.0
ilp478	1.0	116282.875	16.0	116282.875	16.0
ilp479	3.0	421177.65625	26.66666603088379	1263533.0	80.0
ilp484	2.0	97530.8125	39.5	195061.625	79.0
ilp486	3.0	96063.25	6.0	288189.75	18.0
ilp488	3.0	61717.671875	20.0	185153.015625	60.0
ilp489	3.0	76273.3671875	38.66666793823242	228820.09375	116.0
ilp490	7.0	110736.3828125	2246.142822265625	775154.6875	15723.0
ilp491	7.0	124238.8203125	3874.0	869671.75	27118.0
ilp492	1.0	123826.21875	36.0	123826.21875	36.0
ilp496	1.0	47438.76171875	156.0	47438.76171875	156.0
ilp498	2.0	247353.140625	68.5	494706.28125	137.0
ilp500	1.0	19091.375	8.0	19091.375	8.0
ilp504	15.0	85687.2421875	3643.466552734375	1285308.625	54652.0
ilp510	6.0	91078.1171875	3869.666748046875	546468.6875	23218.0
ilp515	2.0	71642.390625	3897.0	143284.78125	7794.0
ilp524	3.0	144168.828125	26.0	432506.5	78.0
ilp527	1.0	22511.732421875	140.0	22511.732421875	140.0
ilp528	3.0	21368.2890625	24.0	64104.8671875	72.0
ilp529	3.0	227618.421875	57.0	682855.25	171.0
ilp530	4.0	237795.28125	29.5	951181.125	118.0
ilp531	7.0	68011.8203125	3372.428466796875	476082.75	23607.0
ilp534	11.0	97064.171875	36.272727966308594	1067705.875	399.0
ilp537	1.0	254059.0	72.0	254059.0	72.0
ilp538	4.0	53775.0859375	101.5	215100.34375	406.0
ilp539	1.0	6498.5224609375	7.0	6498.5224609375	7.0
ilp541	5.0	155768.859375	2208.199951171875	778844.3125	11041.0
ilp542	1.0	107102.5	3921.0	107102.5	3921.0
ilp543	2.0	182157.5625	34.5	364315.125	69.0
ilp544	12.0	239155.9375	73.5	2869871.25	882.0
ilp545	10.0	141509.25	2316.10009765625	1415092.5	23161.0
ilp546	1.0	20381.4609375	22.0	20381.4609375	22.0
ilp551	1.0	67862.5625	12.0	67862.5625	12.0
ilp553	2.0	178701.921875	35.5	357403.84375	71.0
ilp555	22.0	100627.0234375	3104.5	2213794.5	68299.0
ilp567	1.0	52939.1875	15.0	52939.1875	15.0
ilp572	2.0	188617.5	82.0	377235.0	164.0
ilp581	1.0	60437.0546875	3936.0	60437.0546875	3936.0
ilp583	1.0	9277.3916015625	9.0	9277.3916015625	9.0
ilp584	1.0	54988.08203125	200.0	54988.08203125	200.0
ilp585	9.0	404931.40625	3492.77783203125	3644382.75	31435.0
ilp589	15.0	306625.53125	2334.533447265625	4599383.0	35018.0
ilp590	3.0	146321.765625	206.0	438965.3125	618.0
ilp593	8.0	166560.21875	974.125	1332481.75	7793.0
ilp594	2.0	46676.7265625	21.5	93353.453125	43.0
ilp596	1.0	52064.85546875	90.0	52064.85546875	90.0
ilp597	5.0	206483.5	3084.60009765625	1032417.5	15423.0
ilp598	8.0	205896.359375	963.125	1647170.875	7705.0
ilp601	1.0	333504.0	3964.0	333504.0	3964.0
ilp608	4.0	115048.390625	60.0	460193.5625	240.0
ilp611	5.0	269919.8125	75.19999694824219	1349599.125	376.0
ilp612	1.0	95953.09375	63.0	95953.09375	63.0
ilp614	25.0	288701.90625	3071.239990234375	7217548.0	76781.0
ilp615	3.0	182873.0	3873.333251953125	548619.0	11620.0
ilp616	6.0	155963.390625	3893.5	935780.375	23361.0
ilp618	21.0	119283.0703125	3534.47607421875	2504944.5	74224.0
ilp619	4.0	112954.046875	3914.25	451816.1875	15657.0
ilp620	2.0	42899.4140625	86.0	85798.828125	172.0
ilp624	1.0	27559.0859375	13.0	27559.0859375	13.0
ilp625	14.0	139728.953125	3854.071533203125	1956205.25	53957.0
ilp634	1.0	176967.9375	101.0	176967.9375	101.0
ilp636	13.0	130255.984375	3884.6923828125	1693327.75	50501.0
ilp640	1.0	245216.0	3054.0	245216.0	3054.0
ilp646	3.0	106676.2421875	21.0	320028.71875	63.0
ilp647	3.0	60318.50390625	48.66666793823242	180955.515625	146.0
ilp655	1.0	56119.375	3932.0	56119.375	3932.0
ilp656	3.0	944810.6875	3925.333251953125	2834432.0	11776.0
ilp657	1.0	50403.49609375	3976.0	50403.49609375	3976.0
ilp665	2.0	171972.984375	1953.5	343945.96875	3907.0
ilp685	1.0	349152.0	3916.0	349152.0	3916.0
ilp696	2.0	126224.6875	3916.0	252449.375	7832.0
ilp700	4.0	72275.953125	21.0	289103.8125	84.0
ilp701	3.0	52222.57421875	129.0	156667.71875	387.0
