Feature	weight	gain	cover	total_gain	total_cover
ilp1	17.0	585.4024658203125	4.0	9951.841796875	68.0
ilp4	17.0	4289.81787109375	1492.941162109375	72926.90625	25380.0
ilp5	1.0	157.0816192626953	3.0	157.0816192626953	3.0
ilp14	6.0	3296.843994140625	6.666666507720947	19781.064453125	40.0
ilp15	19.0	2794.3701171875	892.3157958984375	53093.03125	16954.0
ilp18	4.0	3979.57958984375	3335.5	15918.318359375	13342.0
ilp20	29.0	1922.6746826171875	5.758620738983154	55757.56640625	167.0
ilp21	14.0	851.2793579101562	5.214285850524902	11917.9111328125	73.0
ilp22	10.0	1983.6734619140625	7.099999904632568	19836.734375	71.0
ilp23	34.0	3282.166015625	7.235294342041016	111593.640625	246.0
ilp24	19.0	2441.173828125	59.94736862182617	46382.3046875	1139.0
ilp25	1.0	1572.4603271484375	12.0	1572.4603271484375	12.0
ilp26	30.0	2937.9033203125	8.933333396911621	88137.1015625	268.0
ilp27	14.0	2123.99658203125	11.0	29735.951171875	154.0
ilp28	8.0	4017.900634765625	13.75	32143.205078125	110.0
ilp29	8.0	2721.358642578125	411.625	21770.869140625	3293.0
ilp30	10.0	2824.01904296875	8.300000190734863	28240.189453125	83.0
ilp31	16.0	1299.6202392578125	8.3125	20793.923828125	133.0
ilp32	6.0	1738.3480224609375	20.83333396911621	10430.087890625	125.0
ilp33	21.0	3609.40283203125	311.4761962890625	75797.4609375	6541.0
ilp34	13.0	5181.015625	8.692307472229004	67353.203125	113.0
ilp35	10.0	2909.09521484375	28.899999618530273	29090.951171875	289.0
ilp36	3.0	1867.9271240234375	10.666666984558105	5603.78125	32.0
ilp39	3.0	5194.9462890625	13.666666984558105	15584.8388671875	41.0
ilp40	27.0	7291.638671875	2928.185302734375	196874.25	79061.0
ilp43	4.0	7125.27099609375	1684.25	28501.083984375	6737.0
ilp44	8.0	6868.98583984375	3313.0	54951.88671875	26504.0
ilp46	5.0	2644.49658203125	5.400000095367432	13222.4833984375	27.0
ilp47	3.0	2070.152587890625	17.33333396911621	6210.4580078125	52.0
ilp48	9.0	2303.94189453125	11.666666984558105	20735.4765625	105.0
ilp49	4.0	1288.599609375	5.25	5154.3984375	21.0
ilp50	14.0	2203.33544921875	11.285714149475098	30846.697265625	158.0
ilp51	1.0	318.7001953125	7.0	318.7001953125	7.0
ilp53	4.0	4873.2548828125	32.75	19493.01953125	131.0
ilp55	6.0	10241.123046875	1675.3333740234375	61446.73828125	10052.0
ilp56	1.0	4676.03759765625	9.0	4676.03759765625	9.0
ilp57	3.0	5738.193359375	31.0	17214.580078125	93.0
ilp58	2.0	2867.931396484375	22.5	5735.86279296875	45.0
ilp59	8.0	4309.76171875	1250.75	34478.09375	10006.0
ilp60	5.0	2098.798828125	11.800000190734863	10493.994140625	59.0
ilp61	4.0	3307.37939453125	851.5	13229.517578125	3406.0
ilp62	3.0	4270.87255859375	8.333333015441895	12812.6181640625	25.0
ilp63	5.0	3283.242919921875	16.200000762939453	16416.21484375	81.0
ilp66	2.0	2563.57275390625	9.5	5127.1455078125	19.0
ilp67	6.0	6857.51025390625	2243.833251953125	41145.0625	13463.0
ilp71	3.0	2014.4085693359375	13.666666984558105	6043.2255859375	41.0
ilp73	2.0	12972.49609375	29.0	25944.9921875	58.0
ilp74	6.0	11862.8349609375	3131.5	71177.0078125	18789.0
ilp75	5.0	6494.3916015625	2667.60009765625	32471.95703125	13338.0
ilp78	2.0	1784.0616455078125	8.5	3568.123291015625	17.0
ilp89	3.0	2008.9979248046875	10.0	6026.99365234375	30.0
ilp90	3.0	1151.773193359375	6.666666507720947	3455.319580078125	20.0
ilp93	2.0	4478.97265625	71.5	8957.9453125	143.0
ilp96	1.0	4071.451171875	15.0	4071.451171875	15.0
ilp99	1.0	7726.75	926.0	7726.75	926.0
ilp105	3.0	5560.232421875	2891.0	16680.697265625	8673.0
ilp116	1.0	17865.875	325.0	17865.875	325.0
ilp118	6.0	6593.330078125	3325.0	39559.98046875	19950.0
ilp119	1.0	8401.84375	3307.0	8401.84375	3307.0
ilp120	2.0	10445.0	2946.5	20890.0	5893.0
ilp121	3.0	11088.53515625	71.66666412353516	33265.60546875	215.0
ilp127	3.0	4254.94677734375	3321.0	12764.83984375	9963.0
ilp139	5.0	5118.0068359375	23.799999237060547	25590.033203125	119.0
ilp140	12.0	8627.060546875	3309.833251953125	103524.7265625	39718.0
ilp144	1.0	3385.315185546875	3335.0	3385.315185546875	3335.0
ilp159	11.0	5273.16455078125	3018.727294921875	58004.80859375	33206.0
ilp160	4.0	6245.146484375	121.0	24980.5859375	484.0
ilp161	7.0	2979.20263671875	9.142857551574707	20854.41796875	64.0
ilp162	6.0	4839.59521484375	124.0	29037.5703125	744.0
ilp163	5.0	4008.335205078125	22.399999618530273	20041.67578125	112.0
ilp164	2.0	11059.13671875	7.5	22118.2734375	15.0
ilp165	4.0	4580.119140625	869.0	18320.4765625	3476.0
ilp166	8.0	4062.12109375	228.625	32496.96875	1829.0
ilp167	6.0	2379.425048828125	10.5	14276.5498046875	63.0
ilp168	11.0	6888.03466796875	582.272705078125	75768.3828125	6405.0
ilp169	5.0	4733.2587890625	34.20000076293945	23666.29296875	171.0
ilp170	6.0	7384.85595703125	18.33333396911621	44309.13671875	110.0
ilp171	14.0	12017.306640625	16.0	168242.296875	224.0
ilp172	5.0	5229.36181640625	17.200000762939453	26146.80859375	86.0
ilp173	2.0	8249.69921875	42.5	16499.3984375	85.0
ilp174	3.0	3694.308837890625	18.33333396911621	11082.9267578125	55.0
ilp175	3.0	975.41845703125	9.666666984558105	2926.25537109375	29.0
ilp176	8.0	5259.7373046875	19.125	42077.8984375	153.0
ilp177	1.0	2032.858154296875	13.0	2032.858154296875	13.0
ilp178	4.0	4368.884765625	13.5	17475.5390625	54.0
ilp180	4.0	4247.37890625	2521.75	16989.515625	10087.0
ilp181	2.0	4835.869140625	79.5	9671.73828125	159.0
ilp182	3.0	2589.410888671875	26.0	7768.23291015625	78.0
ilp183	3.0	4074.075927734375	9.0	12222.2275390625	27.0
ilp184	4.0	7819.30517578125	69.75	31277.220703125	279.0
ilp185	1.0	2998.63671875	19.0	2998.63671875	19.0
ilp187	1.0	2900.771484375	15.0	2900.771484375	15.0
ilp189	1.0	4563.5390625	25.0	4563.5390625	25.0
ilp190	3.0	5104.2353515625	57.33333206176758	15312.7060546875	172.0
ilp191	4.0	2235.44921875	20.25	8941.796875	81.0
ilp194	1.0	7025.59765625	18.0	7025.59765625	18.0
ilp195	2.0	4986.126953125	13.5	9972.25390625	27.0
ilp196	4.0	3948.8671875	13.75	15795.46875	55.0
ilp197	19.0	6276.44140625	1796.1578369140625	119252.3828125	34127.0
ilp198	2.0	4836.234375	33.0	9672.46875	66.0
ilp199	5.0	14975.064453125	417.79998779296875	74875.3203125	2089.0
ilp200	1.0	3010.36669921875	7.0	3010.36669921875	7.0
ilp202	3.0	7700.22607421875	852.0	23100.677734375	2556.0
ilp203	1.0	2411.0283203125	29.0	2411.0283203125	29.0
ilp204	3.0	1106.5577392578125	13.666666984558105	3319.67333984375	41.0
ilp206	5.0	3050.96630859375	36.400001525878906	15254.83203125	182.0
ilp214	1.0	3606.12548828125	17.0	3606.12548828125	17.0
ilp218	13.0	4961.82177734375	17.69230842590332	64503.68359375	230.0
ilp219	2.0	5903.7392578125	38.0	11807.478515625	76.0
ilp224	1.0	5338.013671875	40.0	5338.013671875	40.0
ilp226	2.0	8485.5703125	1829.0	16971.140625	3658.0
ilp227	5.0	1888.5238037109375	9.0	9442.619140625	45.0
ilp228	5.0	5522.03759765625	31.799999237060547	27610.1875	159.0
ilp230	6.0	5973.67431640625	1439.5	35842.046875	8637.0
ilp231	9.0	5561.41162109375	1823.6666259765625	50052.703125	16413.0
ilp233	8.0	4449.955078125	22.875	35599.640625	183.0
ilp240	1.0	2730.828125	8.0	2730.828125	8.0
ilp241	6.0	2074.178466796875	10.0	12445.0712890625	60.0
ilp244	4.0	5844.1806640625	18.75	23376.72265625	75.0
ilp245	3.0	5558.15869140625	1656.0	16674.4765625	4968.0
ilp246	4.0	4205.42578125	30.25	16821.703125	121.0
ilp247	2.0	3444.747802734375	1665.0	6889.49560546875	3330.0
ilp248	2.0	4901.07568359375	68.5	9802.1513671875	137.0
ilp250	11.0	13831.5087890625	7.363636493682861	152146.59375	81.0
ilp251	1.0	6587.205078125	121.0	6587.205078125	121.0
ilp253	4.0	3996.66650390625	25.75	15986.666015625	103.0
ilp255	1.0	8078.7734375	112.0	8078.7734375	112.0
ilp256	2.0	13212.072265625	51.0	26424.14453125	102.0
ilp259	3.0	5604.63134765625	1950.0	16813.89453125	5850.0
ilp262	1.0	4910.318359375	3289.0	4910.318359375	3289.0
ilp263	2.0	3307.197265625	1708.0	6614.39453125	3416.0
ilp267	3.0	8119.513671875	322.6666564941406	24358.541015625	968.0
ilp270	1.0	2343.54931640625	6.0	2343.54931640625	6.0
ilp271	2.0	3903.56201171875	22.5	7807.1240234375	45.0
ilp272	1.0	990.6904296875	10.0	990.6904296875	10.0
ilp273	1.0	4085.740234375	3228.0	4085.740234375	3228.0
ilp275	1.0	4720.3955078125	3308.0	4720.3955078125	3308.0
ilp277	2.0	8034.6044921875	141.5	16069.208984375	283.0
ilp281	1.0	2910.58740234375	20.0	2910.58740234375	20.0
ilp286	1.0	3936.404541015625	3267.0	3936.404541015625	3267.0
ilp287	8.0	8343.1396484375	3300.625	66745.1171875	26405.0
ilp290	2.0	4886.5634765625	67.5	9773.126953125	135.0
ilp293	1.0	4425.76318359375	3382.0	4425.76318359375	3382.0
ilp294	1.0	13773.5	3138.0	13773.5	3138.0
ilp298	9.0	8156.23193359375	3331.22216796875	73406.0859375	29981.0
ilp309	1.0	4557.5498046875	519.0	4557.5498046875	519.0
ilp320	1.0	5673.3134765625	471.0	5673.3134765625	471.0
ilp323	4.0	13273.896484375	3371.75	53095.5859375	13487.0
ilp325	1.0	9284.0625	3364.0	9284.0625	3364.0
ilp332	6.0	7398.46435546875	2795.166748046875	44390.78515625	16771.0
ilp345	7.0	8433.4580078125	2810.571533203125	59034.20703125	19674.0
ilp346	1.0	5666.173828125	3308.0	5666.173828125	3308.0
ilp349	4.0	6387.0244140625	3338.25	25548.09765625	13353.0
ilp363	3.0	5650.75537109375	35.0	16952.265625	105.0
ilp364	7.0	5064.37255859375	299.8571472167969	35450.609375	2099.0
ilp366	1.0	5118.65380859375	15.0	5118.65380859375	15.0
ilp367	3.0	6170.373046875	37.33333206176758	18511.119140625	112.0
ilp368	5.0	4779.6806640625	74.4000015258789	23898.40234375	372.0
ilp369	6.0	2826.240966796875	13.666666984558105	16957.4453125	82.0
ilp371	2.0	3933.41015625	23.5	7866.8203125	47.0
ilp373	2.0	1190.1649169921875	5.5	2380.329833984375	11.0
ilp375	3.0	10809.1513671875	1413.0	32427.455078125	4239.0
ilp377	6.0	5523.45458984375	28.33333396911621	33140.7265625	170.0
ilp379	2.0	5247.54345703125	40.5	10495.0869140625	81.0
ilp380	1.0	1557.3193359375	8.0	1557.3193359375	8.0
ilp381	3.0	6110.36083984375	519.3333129882812	18331.08203125	1558.0
ilp383	1.0	4573.49072265625	81.0	4573.49072265625	81.0
ilp384	1.0	4188.650390625	18.0	4188.650390625	18.0
ilp386	1.0	10923.875	3320.0	10923.875	3320.0
ilp389	1.0	12565.52734375	28.0	12565.52734375	28.0
ilp390	2.0	4834.904296875	16.0	9669.80859375	32.0
ilp391	3.0	7442.24609375	7.333333492279053	22326.73828125	22.0
ilp393	1.0	6979.4599609375	22.0	6979.4599609375	22.0
ilp394	4.0	5108.5029296875	2423.25	20434.01171875	9693.0
ilp398	4.0	3933.6708984375	3295.25	15734.68359375	13181.0
ilp402	6.0	5886.833984375	2700.0	35321.00390625	16200.0
ilp405	1.0	14399.9921875	305.0	14399.9921875	305.0
ilp410	2.0	5093.9697265625	1683.5	10187.939453125	3367.0
ilp420	2.0	6581.953125	1952.0	13163.90625	3904.0
ilp423	1.0	4308.0322265625	3326.0	4308.0322265625	3326.0
ilp430	3.0	6776.27880859375	3258.666748046875	20328.8359375	9776.0
ilp431	13.0	6745.4873046875	2993.15380859375	87691.3359375	38911.0
ilp435	2.0	5167.2626953125	24.0	10334.525390625	48.0
ilp442	1.0	10079.0625	3390.0	10079.0625	3390.0
ilp460	1.0	3391.56591796875	4.0	3391.56591796875	4.0
ilp464	3.0	3294.188720703125	182.0	9882.56640625	546.0
ilp466	3.0	6208.53369140625	43.0	18625.6015625	129.0
ilp468	1.0	167.0261688232422	7.0	167.0261688232422	7.0
ilp469	1.0	3041.45849609375	26.0	3041.45849609375	26.0
ilp470	3.0	8614.0830078125	395.6666564941406	25842.25	1187.0
ilp471	6.0	6363.56640625	1016.0	38181.3984375	6096.0
ilp472	1.0	1951.4404296875	37.0	1951.4404296875	37.0
ilp474	8.0	12735.271484375	59.625	101882.171875	477.0
ilp476	1.0	4242.43896484375	16.0	4242.43896484375	16.0
ilp482	3.0	7480.32275390625	380.0	22440.96875	1140.0
ilp484	2.0	10546.78125	134.0	21093.5625	268.0
ilp485	15.0	7293.244140625	2611.466552734375	109398.6640625	39172.0
ilp487	1.0	6296.60888671875	35.0	6296.60888671875	35.0
ilp489	5.0	6087.56494140625	41.400001525878906	30437.82421875	207.0
ilp490	3.0	5593.6328125	810.6666870117188	16780.8984375	2432.0
ilp495	1.0	5196.373046875	3336.0	5196.373046875	3336.0
ilp499	2.0	7364.44677734375	50.0	14728.8935546875	100.0
ilp500	3.0	870.4456176757812	5.0	2611.3369140625	15.0
ilp509	1.0	6315.8623046875	48.0	6315.8623046875	48.0
ilp510	1.0	4510.455078125	2825.0	4510.455078125	2825.0
ilp516	1.0	5849.958984375	18.0	5849.958984375	18.0
ilp525	1.0	4050.1953125	15.0	4050.1953125	15.0
ilp528	1.0	3438.896484375	17.0	3438.896484375	17.0
ilp529	2.0	7842.4775390625	191.5	15684.955078125	383.0
ilp530	2.0	1758.70947265625	9.5	3517.4189453125	19.0
ilp532	2.0	5857.4443359375	77.0	11714.888671875	154.0
ilp533	4.0	7983.1142578125	2549.25	31932.45703125	10197.0
ilp534	8.0	8803.26171875	2521.5	70426.09375	20172.0
ilp536	6.0	9944.8037109375	3348.0	59668.8203125	20088.0
ilp537	1.0	7162.146484375	579.0	7162.146484375	579.0
ilp538	2.0	3314.853271484375	1605.0	6629.70654296875	3210.0
ilp539	1.0	5364.58935546875	3065.0	5364.58935546875	3065.0
ilp541	5.0	5710.42041015625	19.799999237060547	28552.1015625	99.0
ilp543	7.0	9628.8349609375	599.2857055664062	67401.84375	4195.0
ilp544	6.0	9052.4091796875	34.33333206176758	54314.453125	206.0
ilp545	9.0	8571.4794921875	3217.22216796875	77143.3125	28955.0
ilp550	1.0	8727.703125	225.0	8727.703125	225.0
ilp553	3.0	4787.29296875	3365.333251953125	14361.87890625	10096.0
ilp554	2.0	11429.267578125	39.0	22858.53515625	78.0
ilp556	5.0	4932.3603515625	615.0	24661.80078125	3075.0
ilp565	2.0	6652.578125	2740.5	13305.15625	5481.0
ilp566	2.0	4785.673828125	3355.0	9571.34765625	6710.0
ilp568	1.0	6584.5263671875	44.0	6584.5263671875	44.0
ilp571	3.0	6773.67041015625	3344.0	20321.01171875	10032.0
ilp581	11.0	4927.76953125	1901.0909423828125	54205.46484375	20912.0
ilp582	2.0	6722.9599609375	106.0	13445.919921875	212.0
ilp584	2.0	2180.6875	8.5	4361.375	17.0
ilp588	7.0	8330.8173828125	2345.0	58315.72265625	16415.0
ilp589	1.0	4600.546875	23.0	4600.546875	23.0
ilp590	2.0	5763.193359375	71.5	11526.38671875	143.0
ilp593	4.0	4069.040283203125	161.5	16276.1611328125	646.0
ilp594	7.0	7748.39013671875	307.8571472167969	54238.73046875	2155.0
ilp595	9.0	8543.2197265625	3350.333251953125	76888.9765625	30153.0
ilp597	1.0	3417.998291015625	3290.0	3417.998291015625	3290.0
ilp598	3.0	5069.65625	3331.333251953125	15208.96875	9994.0
ilp605	5.0	7630.27734375	2688.0	38151.38671875	13440.0
ilp609	3.0	4422.28662109375	73.33333587646484	13266.859375	220.0
ilp610	1.0	4731.11376953125	41.0	4731.11376953125	41.0
ilp612	1.0	6707.1845703125	3250.0	6707.1845703125	3250.0
ilp613	4.0	7798.16796875	1672.5	31192.671875	6690.0
ilp614	2.0	7955.75341796875	3269.0	15911.5068359375	6538.0
ilp616	2.0	5132.59521484375	3086.0	10265.1904296875	6172.0
ilp617	1.0	8588.875	925.0	8588.875	925.0
ilp619	2.0	8898.40625	18.0	17796.8125	36.0
ilp621	2.0	15342.83984375	159.5	30685.6796875	319.0
ilp622	1.0	6531.50244140625	3328.0	6531.50244140625	3328.0
ilp625	1.0	1163.5267333984375	13.0	1163.5267333984375	13.0
ilp635	3.0	6012.189453125	3351.666748046875	18036.568359375	10055.0
ilp646	4.0	6078.96484375	471.75	24315.859375	1887.0
ilp648	5.0	5649.8564453125	3324.199951171875	28249.28125	16621.0
ilp662	13.0	14612.91015625	2781.46142578125	189967.828125	36159.0
ilp700	1.0	2973.4609375	10.0	2973.4609375	10.0
ilp701	2.0	6994.271484375	292.0	13988.54296875	584.0
ilp703	1.0	7563.74609375	29.0	7563.74609375	29.0
ilp707	1.0	6737.826171875	9.0	6737.826171875	9.0
ilp708	1.0	3586.9482421875	29.0	3586.9482421875	29.0
ilp710	7.0	6014.2607421875	21.14285659790039	42099.82421875	148.0
ilp712	1.0	3872.404296875	13.0	3872.404296875	13.0
ilp713	2.0	5853.2041015625	3295.0	11706.408203125	6590.0
ilp716	4.0	8881.01953125	80.75	35524.078125	323.0
ilp719	3.0	7240.80419921875	15.333333015441895	21722.412109375	46.0
ilp720	1.0	7029.3349609375	75.0	7029.3349609375	75.0
ilp721	2.0	11201.4189453125	79.0	22402.837890625	158.0
ilp722	1.0	6584.52978515625	248.0	6584.52978515625	248.0
ilp723	1.0	6489.921875	3240.0	6489.921875	3240.0
ilp724	2.0	10446.2861328125	54.0	20892.572265625	108.0
ilp732	2.0	5955.3876953125	3204.5	11910.775390625	6409.0
ilp735	1.0	7371.60888671875	36.0	7371.60888671875	36.0
ilp736	9.0	13418.21484375	1636.5555419921875	120763.9375	14729.0
ilp742	6.0	7011.23828125	3341.0	42067.4296875	20046.0
ilp759	2.0	4347.22998046875	1721.5	8694.4599609375	3443.0
ilp805	1.0	7348.625	2848.0	7348.625	2848.0
ilp808	2.0	4530.98828125	14.5	9061.9765625	29.0
ilp809	1.0	5072.39111328125	3357.0	5072.39111328125	3357.0
ilp811	7.0	6156.91259765625	89.28571319580078	43098.38671875	625.0
ilp812	4.0	11889.224609375	95.5	47556.8984375	382.0
ilp815	1.0	3427.88720703125	26.0	3427.88720703125	26.0
ilp816	1.0	7202.89404296875	2841.0	7202.89404296875	2841.0
ilp817	1.0	4292.79296875	41.0	4292.79296875	41.0
ilp818	3.0	6025.73974609375	1099.6666259765625	18077.21875	3299.0
ilp825	1.0	10524.53125	3339.0	10524.53125	3339.0
ilp826	1.0	3110.455078125	26.0	3110.455078125	26.0
ilp827	1.0	3286.3330078125	24.0	3286.3330078125	24.0
ilp828	3.0	6824.73583984375	3239.666748046875	20474.20703125	9719.0
ilp843	2.0	8281.375	3348.0	16562.75	6696.0
ilp858	5.0	5927.00390625	3325.199951171875	29635.01953125	16626.0
ilp861	6.0	6290.26220703125	2784.666748046875	37741.57421875	16708.0
ilp862	8.0	7170.7666015625	2454.25	57366.1328125	19634.0
ilp863	1.0	6356.513671875	3172.0	6356.513671875	3172.0
ilp865	2.0	6407.15625	1715.5	12814.3125	3431.0
ilp871	1.0	12009.4931640625	99.0	12009.4931640625	99.0
ilp873	3.0	5046.3740234375	2207.0	15139.1220703125	6621.0
ilp875	1.0	4709.93603515625	103.0	4709.93603515625	103.0
ilp877	2.0	4254.630859375	243.0	8509.26171875	486.0
ilp878	17.0	10773.2314453125	2913.470703125	183144.9375	49529.0
ilp882	7.0	9164.2978515625	3037.428466796875	64150.08203125	21262.0
ilp890	1.0	9226.0	3092.0	9226.0	3092.0
ilp894	1.0	8576.625	3314.0	8576.625	3314.0
ilp897	1.0	3681.8017578125	28.0	3681.8017578125	28.0
ilp900	1.0	6915.146484375	36.0	6915.146484375	36.0
ilp915	1.0	7430.5986328125	371.0	7430.5986328125	371.0
ilp916	1.0	6829.03662109375	90.0	6829.03662109375	90.0
ilp967	14.0	7060.3388671875	1863.7142333984375	98844.7421875	26092.0
ilp969	3.0	7771.79052734375	136.3333282470703	23315.37109375	409.0
ilp971	1.0	5478.38720703125	520.0	5478.38720703125	520.0
ilp972	1.0	8246.830078125	21.0	8246.830078125	21.0
ilp975	4.0	4486.6796875	3342.75	17946.71875	13371.0
ilp981	1.0	8932.08203125	40.0	8932.08203125	40.0
ilp983	3.0	8814.6630859375	210.3333282470703	26443.98828125	631.0
ilp984	1.0	9431.25	2429.0	9431.25	2429.0
ilp1011	3.0	6110.07275390625	2254.333251953125	18330.21875	6763.0
ilp1013	1.0	4278.0830078125	25.0	4278.0830078125	25.0
ilp1014	1.0	4663.06591796875	3175.0	4663.06591796875	3175.0
ilp1015	1.0	10898.0966796875	66.0	10898.0966796875	66.0
ilp1016	2.0	4872.9404296875	38.0	9745.880859375	76.0
ilp1018	1.0	6720.8349609375	21.0	6720.8349609375	21.0
ilp1024	4.0	4282.6767578125	3377.5	17130.70703125	13510.0
ilp1025	3.0	9447.7138671875	675.0	28343.140625	2025.0
ilp1027	1.0	7816.453125	32.0	7816.453125	32.0
ilp1039	2.0	8508.8203125	1641.5	17017.640625	3283.0
ilp1042	1.0	3420.486328125	25.0	3420.486328125	25.0
ilp1044	1.0	16973.9765625	416.0	16973.9765625	416.0
ilp1046	3.0	6018.08935546875	3266.666748046875	18054.267578125	9800.0
ilp1052	6.0	6386.59375	2240.833251953125	38319.5625	13445.0
ilp1053	1.0	7099.34375	2953.0	7099.34375	2953.0
ilp1102	3.0	7577.96875	25.33333396911621	22733.90625	76.0
ilp1104	3.0	12112.4130859375	298.0	36337.23828125	894.0
ilp1108	1.0	4806.96630859375	41.0	4806.96630859375	41.0
ilp1111	13.0	5224.4013671875	2986.46142578125	67917.21875	38824.0
ilp1114	1.0	10684.7275390625	21.0	10684.7275390625	21.0
ilp1115	12.0	6365.61865234375	3081.333251953125	76387.421875	36976.0
ilp1116	2.0	5474.1796875	3246.5	10948.359375	6493.0
ilp1127	1.0	5293.1064453125	63.0	5293.1064453125	63.0
ilp1128	8.0	9149.376953125	879.375	73195.015625	7035.0
ilp1130	2.0	5361.892578125	1716.0	10723.78515625	3432.0
ilp1131	1.0	1637.92333984375	21.0	1637.92333984375	21.0
ilp1133	5.0	8232.02734375	726.2000122070312	41160.13671875	3631.0
ilp1155	1.0	8548.3828125	3310.0	8548.3828125	3310.0
ilp1171	3.0	8224.3193359375	1251.3333740234375	24672.95703125	3754.0
ilp1172	2.0	13154.607421875	304.5	26309.21484375	609.0
ilp1174	5.0	4733.3916015625	3327.199951171875	23666.95703125	16636.0
ilp1178	3.0	4710.07470703125	3295.666748046875	14130.224609375	9887.0
ilp1183	1.0	5408.482421875	111.0	5408.482421875	111.0
ilp1185	2.0	4268.7666015625	3161.5	8537.533203125	6323.0
ilp1188	7.0	7704.2099609375	3097.0	53929.46875	21679.0
ilp1189	1.0	3965.93603515625	22.0	3965.93603515625	22.0
ilp1191	14.0	8221.0908203125	3319.357177734375	115095.2734375	46471.0
ilp1223	4.0	5086.02587890625	3366.5	20344.103515625	13466.0
