Feature	weight	gain	cover	total_gain	total_cover
ilp1	29.0	4396.6669921875	2.8620688915252686	127503.34375	83.0
ilp4	4.0	9600.9755859375	8.75	38403.90234375	35.0
ilp5	15.0	7277.78564453125	9.399999618530273	109166.78125	141.0
ilp6	1.0	15967.3779296875	48.0	15967.3779296875	48.0
ilp14	15.0	13760.3623046875	8.133333206176758	206405.4375	122.0
ilp15	9.0	3318.997802734375	6.777777671813965	29870.98046875	61.0
ilp20	42.0	19528.744140625	6.166666507720947	820207.25	259.0
ilp21	28.0	12225.435546875	10.964285850524902	342312.1875	307.0
ilp22	9.0	6686.90283203125	7.333333492279053	60182.125	66.0
ilp23	8.0	7605.0087890625	4.0	60840.0703125	32.0
ilp24	6.0	3696.342529296875	4.333333492279053	22178.0546875	26.0
ilp25	3.0	8884.5380859375	2618.333251953125	26653.61328125	7855.0
ilp26	10.0	6897.88916015625	7.400000095367432	68978.890625	74.0
ilp27	8.0	6408.57373046875	31.125	51268.58984375	249.0
ilp28	18.0	23257.583984375	35.66666793823242	418636.5	642.0
ilp29	7.0	6863.70263671875	1116.142822265625	48045.91796875	7813.0
ilp30	6.0	42345.17578125	9.833333015441895	254071.0625	59.0
ilp31	1.0	4929.205078125	4.0	4929.205078125	4.0
ilp32	6.0	92168.0625	20.16666603088379	553008.375	121.0
ilp33	12.0	10820.8056640625	13.25	129849.671875	159.0
ilp34	5.0	8096.74365234375	6.400000095367432	40483.71875	32.0
ilp35	19.0	17210.158203125	12.789473533630371	326993.0	243.0
ilp39	2.0	27916.099609375	9.0	55832.19921875	18.0
ilp40	1.0	7823.5673828125	17.0	7823.5673828125	17.0
ilp43	4.0	23599.06640625	23.0	94396.265625	92.0
ilp46	6.0	25795.525390625	8.833333015441895	154773.15625	53.0
ilp48	12.0	10052.1494140625	8.416666984558105	120625.796875	101.0
ilp49	20.0	41405.703125	12.0	828114.0625	240.0
ilp50	4.0	13646.0966796875	10.75	54584.38671875	43.0
ilp51	1.0	46662.87109375	19.0	46662.87109375	19.0
ilp52	1.0	8305.828125	4.0	8305.828125	4.0
ilp53	4.0	8099.40673828125	37.75	32397.626953125	151.0
ilp54	1.0	2160.65576171875	5.0	2160.65576171875	5.0
ilp55	3.0	8392.6005859375	9.666666984558105	25177.80078125	29.0
ilp56	1.0	1448.631103515625	7.0	1448.631103515625	7.0
ilp57	3.0	7747.42919921875	483.0	23242.287109375	1449.0
ilp58	8.0	21079.771484375	70.375	168638.171875	563.0
ilp59	2.0	21279.359375	13.0	42558.71875	26.0
ilp60	8.0	12748.361328125	2974.5	101986.890625	23796.0
ilp62	5.0	9199.705078125	6.400000095367432	45998.5234375	32.0
ilp63	4.0	14133.9384765625	9.25	56535.75390625	37.0
ilp73	2.0	59898.0	3652.0	119796.0	7304.0
ilp76	4.0	9225.6435546875	1313.75	36902.57421875	5255.0
ilp77	1.0	10514.470703125	269.0	10514.470703125	269.0
ilp78	2.0	9891.671875	3968.0	19783.34375	7936.0
ilp86	1.0	12437.65625	8.0	12437.65625	8.0
ilp87	1.0	3168.4716796875	69.0	3168.4716796875	69.0
ilp89	3.0	11068.8779296875	11.666666984558105	33206.6328125	35.0
ilp90	3.0	1521.2236328125	10.333333015441895	4563.6708984375	31.0
ilp91	1.0	46380.75	7.0	46380.75	7.0
ilp94	1.0	21754.416015625	134.0	21754.416015625	134.0
ilp96	1.0	22029.0546875	7.0	22029.0546875	7.0
ilp99	1.0	28257.96484375	6.0	28257.96484375	6.0
ilp103	1.0	4658.546875	35.0	4658.546875	35.0
ilp105	5.0	32089.537109375	40.0	160447.6875	200.0
ilp109	1.0	6050.9921875	11.0	6050.9921875	11.0
ilp116	1.0	3791.4736328125	17.0	3791.4736328125	17.0
ilp126	1.0	19293.25	42.0	19293.25	42.0
ilp142	4.0	26096.33203125	32.75	104385.328125	131.0
ilp160	9.0	20669.53515625	10.55555534362793	186025.8125	95.0
ilp161	10.0	13956.513671875	36.29999923706055	139565.140625	363.0
ilp162	2.0	9416.734375	15.5	18833.46875	31.0
ilp163	5.0	8331.328125	6.800000190734863	41656.640625	34.0
ilp164	2.0	1466.876708984375	14.5	2933.75341796875	29.0
ilp165	5.0	29836.17578125	50.0	149180.875	250.0
ilp166	12.0	16971.837890625	12.833333015441895	203662.0625	154.0
ilp167	1.0	3834.26953125	7.0	3834.26953125	7.0
ilp168	16.0	12990.0859375	11.6875	207841.375	187.0
ilp170	3.0	24542.833984375	13.333333015441895	73628.5	40.0
ilp171	1.0	21076.74609375	146.0	21076.74609375	146.0
ilp172	4.0	15159.173828125	15.75	60636.6953125	63.0
ilp173	10.0	10537.552734375	9.399999618530273	105375.53125	94.0
ilp174	4.0	5395.41162109375	2959.25	21581.646484375	11837.0
ilp175	2.0	5379.146484375	14.0	10758.29296875	28.0
ilp176	5.0	26504.099609375	20.0	132520.5	100.0
ilp177	2.0	25749.59765625	126.0	51499.1953125	252.0
ilp178	2.0	2101.69384765625	20.0	4203.3876953125	40.0
ilp180	3.0	41438.89453125	21.33333396911621	124316.6875	64.0
ilp181	7.0	14577.115234375	31.0	102039.8046875	217.0
ilp183	1.0	2621.4638671875	20.0	2621.4638671875	20.0
ilp185	9.0	26691.7265625	47.0	240225.546875	423.0
ilp187	3.0	12051.6357421875	98.0	36154.90625	294.0
ilp188	5.0	19468.74609375	805.0	97343.7265625	4025.0
ilp189	5.0	7564.55615234375	2380.199951171875	37822.78125	11901.0
ilp190	2.0	14077.68359375	30.0	28155.3671875	60.0
ilp191	2.0	10568.138671875	15.0	21136.27734375	30.0
ilp193	2.0	7365.8525390625	21.0	14731.705078125	42.0
