Feature	weight	gain	cover	total_gain	total_cover
ilp1	26.0	397.5336608886719	3.884615421295166	10335.875	101.0
ilp5	4.0	1747.8973388671875	10.0	6991.58935546875	40.0
ilp14	10.0	135.91702270507812	6.199999809265137	1359.1702880859375	62.0
ilp15	6.0	1840.2227783203125	9.166666984558105	11041.3369140625	55.0
ilp16	1.0	797.461669921875	2343.0	797.461669921875	2343.0
ilp20	39.0	2154.86083984375	46.28205108642578	84039.5703125	1805.0
ilp21	5.0	1088.763427734375	10.600000381469727	5443.8173828125	53.0
ilp22	9.0	922.7960205078125	9.88888931274414	8305.1640625	89.0
ilp23	14.0	1412.2254638671875	278.71429443359375	19771.15625	3902.0
ilp24	28.0	3844.629150390625	6.6785712242126465	107649.6171875	187.0
ilp25	8.0	1838.622314453125	216.0	14708.978515625	1728.0
ilp26	9.0	702.9757080078125	13.777777671813965	6326.78125	124.0
ilp27	24.0	1479.8670654296875	36.375	35516.80859375	873.0
ilp28	9.0	3343.9716796875	1064.22216796875	30095.744140625	9578.0
ilp29	17.0	1633.8358154296875	1118.176513671875	27775.208984375	19009.0
ilp30	10.0	5557.3974609375	13.100000381469727	55573.97265625	131.0
ilp31	13.0	695.564453125	12.15384578704834	9042.337890625	158.0
ilp32	9.0	1063.949462890625	18.66666603088379	9575.544921875	168.0
ilp33	6.0	570.9320678710938	10.833333015441895	3425.59228515625	65.0
ilp34	10.0	954.3502197265625	4.599999904632568	9543.501953125	46.0
ilp35	13.0	1676.5130615234375	1386.230712890625	21794.669921875	18021.0
ilp36	2.0	2068.10546875	414.0	4136.2109375	828.0
ilp37	15.0	14101.4521484375	2350.39990234375	211521.78125	35256.0
ilp40	3.0	622.01708984375	17.66666603088379	1866.05126953125	53.0
ilp41	1.0	3183.99365234375	14.0	3183.99365234375	14.0
ilp42	2.0	633.1741333007812	1170.5	1266.3482666015625	2341.0
ilp43	2.0	1954.0283203125	13.5	3908.056640625	27.0
ilp46	16.0	874.0899047851562	8.8125	13985.4384765625	141.0
ilp47	10.0	584.5828247070312	12.899999618530273	5845.828125	129.0
ilp48	6.0	1471.86376953125	25.16666603088379	8831.1826171875	151.0
ilp49	7.0	631.7766723632812	20.428571701049805	4422.4365234375	143.0
ilp50	4.0	1270.471923828125	9.5	5081.8876953125	38.0
ilp51	29.0	5351.3681640625	1721.17236328125	155189.671875	49914.0
ilp52	9.0	569.5325927734375	9.0	5125.79345703125	81.0
ilp54	6.0	969.335693359375	24.5	5816.01416015625	147.0
ilp55	3.0	669.5254516601562	10.666666984558105	2008.5762939453125	32.0
ilp57	2.0	746.123046875	9.0	1492.24609375	18.0
ilp58	5.0	1699.954345703125	32.20000076293945	8499.771484375	161.0
ilp59	2.0	3856.65966796875	1183.0	7713.3193359375	2366.0
ilp60	3.0	221.43199157714844	7.0	664.2959594726562	21.0
ilp61	3.0	1608.1839599609375	8.333333015441895	4824.5517578125	25.0
ilp62	4.0	1038.9266357421875	22.5	4155.70654296875	90.0
ilp63	4.0	598.1815185546875	11.25	2392.72607421875	45.0
ilp66	1.0	2772.34814453125	6.0	2772.34814453125	6.0
ilp70	3.0	13418.3330078125	1764.0	40255.0	5292.0
ilp71	2.0	198.53160095214844	7.0	397.0632019042969	14.0
ilp72	2.0	441.5436096191406	7.5	883.0872192382812	15.0
ilp73	2.0	4216.3359375	2094.0	8432.671875	4188.0
ilp77	4.0	6808.478515625	1822.5	27233.9140625	7290.0
ilp86	2.0	979.5321044921875	12.0	1959.064208984375	24.0
ilp89	2.0	8678.83203125	10.0	17357.6640625	20.0
ilp90	12.0	2104.778564453125	15.666666984558105	25257.34375	188.0
ilp91	1.0	982.20703125	14.0	982.20703125	14.0
ilp93	3.0	1096.9107666015625	1507.3333740234375	3290.732421875	4522.0
ilp102	2.0	2735.64794921875	765.0	5471.2958984375	1530.0
ilp104	2.0	918.34326171875	92.0	1836.6865234375	184.0
ilp117	2.0	7586.2490234375	50.5	15172.498046875	101.0
ilp120	11.0	2063.353271484375	1448.3636474609375	22696.884765625	15932.0
ilp121	6.0	1946.32177734375	2313.166748046875	11677.9306640625	13879.0
ilp140	13.0	2339.795166015625	2229.3076171875	30417.3359375	28981.0
ilp153	3.0	1390.494140625	2168.0	4171.482421875	6504.0
ilp159	1.0	980.313720703125	2262.0	980.313720703125	2262.0
ilp160	5.0	633.5255126953125	12.399999618530273	3167.627685546875	62.0
ilp161	5.0	3705.22265625	12.800000190734863	18526.11328125	64.0
ilp162	3.0	1300.23779296875	13.0	3900.71337890625	39.0
ilp163	4.0	419.1139221191406	8.5	1676.4556884765625	34.0
ilp165	10.0	1080.3768310546875	276.3999938964844	10803.7685546875	2764.0
ilp166	7.0	2414.668701171875	26.428571701049805	16902.681640625	185.0
ilp167	3.0	1053.5555419921875	798.3333129882812	3160.66650390625	2395.0
ilp168	5.0	1164.2498779296875	11.800000190734863	5821.24951171875	59.0
ilp169	4.0	1183.107177734375	208.0	4732.4287109375	832.0
ilp170	4.0	1766.36767578125	15.25	7065.470703125	61.0
ilp171	3.0	1350.3460693359375	17.33333396911621	4051.0380859375	52.0
ilp172	4.0	3351.9140625	23.25	13407.65625	93.0
ilp173	1.0	1181.08837890625	7.0	1181.08837890625	7.0
ilp174	1.0	1518.6927490234375	46.0	1518.6927490234375	46.0
ilp175	1.0	547.6984252929688	15.0	547.6984252929688	15.0
ilp176	24.0	1208.353759765625	9.75	29000.490234375	234.0
ilp177	6.0	5313.90673828125	18.83333396911621	31883.439453125	113.0
ilp178	1.0	260.1334533691406	9.0	260.1334533691406	9.0
ilp180	1.0	842.3626098632812	34.0	842.3626098632812	34.0
ilp181	3.0	828.4016723632812	794.6666870117188	2485.205078125	2384.0
ilp182	2.0	1297.785888671875	39.0	2595.57177734375	78.0
ilp184	2.0	437.9825744628906	7.5	875.9651489257812	15.0
ilp187	1.0	1544.1968994140625	21.0	1544.1968994140625	21.0
ilp188	4.0	2612.767822265625	17.25	10451.0712890625	69.0
ilp189	4.0	535.0301513671875	16.0	2140.12060546875	64.0
ilp190	1.0	589.9056396484375	132.0	589.9056396484375	132.0
ilp191	1.0	886.0859375	29.0	886.0859375	29.0
ilp193	2.0	2197.124755859375	365.5	4394.24951171875	731.0
ilp194	13.0	1128.91796875	918.3076782226562	14675.93359375	11938.0
ilp196	8.0	1754.711181640625	16.875	14037.689453125	135.0
ilp197	2.0	1093.3563232421875	7.0	2186.712646484375	14.0
ilp198	6.0	1518.53076171875	30.33333396911621	9111.1845703125	182.0
ilp199	3.0	1335.8603515625	26.0	4007.5810546875	78.0
ilp202	1.0	808.0025024414062	70.0	808.0025024414062	70.0
ilp203	1.0	1013.8336791992188	58.0	1013.8336791992188	58.0
ilp206	5.0	1295.41259765625	17.200000762939453	6477.06298828125	86.0
ilp209	1.0	943.1259765625	33.0	943.1259765625	33.0
ilp214	10.0	1926.265869140625	51.400001525878906	19262.658203125	514.0
ilp218	11.0	912.7876586914062	239.72727966308594	10040.6640625	2637.0
ilp219	3.0	1265.3782958984375	2345.333251953125	3796.135009765625	7036.0
ilp220	2.0	1392.826171875	1199.5	2785.65234375	2399.0
ilp224	1.0	2166.7568359375	40.0	2166.7568359375	40.0
ilp225	1.0	2425.75439453125	35.0	2425.75439453125	35.0
ilp227	2.0	1255.68212890625	9.0	2511.3642578125	18.0
ilp228	3.0	2564.205322265625	10.666666984558105	7692.61572265625	32.0
ilp230	6.0	1414.4595947265625	66.16666412353516	8486.7578125	397.0
ilp233	4.0	961.7203979492188	93.25	3846.881591796875	373.0
ilp240	2.0	2664.341552734375	118.0	5328.68310546875	236.0
ilp243	3.0	1141.329345703125	1333.0	3423.988037109375	3999.0
ilp244	2.0	3543.99169921875	12.5	7087.9833984375	25.0
ilp247	1.0	754.130126953125	2379.0	754.130126953125	2379.0
ilp248	2.0	659.0714111328125	9.5	1318.142822265625	19.0
ilp249	3.0	2205.781982421875	1557.0	6617.345703125	4671.0
ilp251	2.0	1670.5216064453125	758.0	3341.043212890625	1516.0
ilp254	11.0	3431.555419921875	2368.181884765625	37747.109375	26050.0
ilp255	1.0	1989.589599609375	1952.0	1989.589599609375	1952.0
ilp261	1.0	1168.951416015625	10.0	1168.951416015625	10.0
ilp264	1.0	1481.80078125	13.0	1481.80078125	13.0
ilp266	1.0	1720.2666015625	17.0	1720.2666015625	17.0
ilp268	1.0	1536.4847412109375	1989.0	1536.4847412109375	1989.0
ilp270	1.0	3608.46875	2070.0	3608.46875	2070.0
ilp271	2.0	753.1575927734375	20.5	1506.315185546875	41.0
ilp273	1.0	2249.6865234375	2373.0	2249.6865234375	2373.0
ilp278	1.0	5896.765625	316.0	5896.765625	316.0
ilp279	1.0	8156.125	346.0	8156.125	346.0
ilp280	1.0	1287.546142578125	216.0	1287.546142578125	216.0
ilp283	2.0	1045.8642578125	23.0	2091.728515625	46.0
ilp290	2.0	11370.78125	1438.0	22741.5625	2876.0
ilp291	5.0	3451.569580078125	1405.5999755859375	17257.84765625	7028.0
ilp293	25.0	4362.8349609375	2248.679931640625	109070.875	56217.0
ilp295	1.0	591.270263671875	22.0	591.270263671875	22.0
ilp297	5.0	4095.421142578125	2062.800048828125	20477.10546875	10314.0
ilp314	1.0	3561.96826171875	1633.0	3561.96826171875	1633.0
ilp325	2.0	2823.48193359375	2141.0	5646.9638671875	4282.0
ilp328	1.0	858.3359375	15.0	858.3359375	15.0
ilp334	1.0	5387.0	1998.0	5387.0	1998.0
ilp349	2.0	1623.60546875	2338.5	3247.2109375	4677.0
ilp360	1.0	1089.23486328125	34.0	1089.23486328125	34.0
ilp363	2.0	2193.470703125	63.5	4386.94140625	127.0
ilp364	1.0	1165.22705078125	10.0	1165.22705078125	10.0
ilp366	2.0	2267.612060546875	134.0	4535.22412109375	268.0
ilp367	1.0	1517.154296875	115.0	1517.154296875	115.0
ilp368	11.0	2432.9853515625	1438.45458984375	26762.83984375	15823.0
ilp369	2.0	1503.299072265625	1043.5	3006.59814453125	2087.0
ilp370	6.0	475.3746643066406	14.833333015441895	2852.248046875	89.0
ilp371	1.0	889.812744140625	12.0	889.812744140625	12.0
ilp372	2.0	1046.8583984375	2379.0	2093.716796875	4758.0
ilp373	8.0	1042.21044921875	21.5	8337.68359375	172.0
ilp375	3.0	4365.45458984375	1330.6666259765625	13096.3642578125	3992.0
ilp380	1.0	747.89990234375	21.0	747.89990234375	21.0
ilp381	1.0	2299.25	1384.0	2299.25	1384.0
ilp382	2.0	2159.97802734375	9.5	4319.9560546875	19.0
ilp383	6.0	2460.690673828125	76.16666412353516	14764.14453125	457.0
ilp385	1.0	1788.453125	1772.0	1788.453125	1772.0
ilp387	17.0	1658.8837890625	1932.3529052734375	28201.025390625	32850.0
ilp391	3.0	1535.4395751953125	42.33333206176758	4606.31884765625	127.0
ilp392	1.0	5025.3125	71.0	5025.3125	71.0
