Feature	weight	gain	cover	total_gain	total_cover
ilp1	28.0	11882.103515625	3.25	332698.90625	91.0
ilp2	4.0	12648.111328125	2892.75	50592.4453125	11571.0
ilp4	1.0	10757.771484375	3962.0	10757.771484375	3962.0
ilp5	4.0	10141.1884765625	2955.75	40564.75390625	11823.0
ilp6	2.0	14351.22265625	3898.5	28702.4453125	7797.0
ilp10	1.0	3066.134765625	4.0	3066.134765625	4.0
ilp14	12.0	16923.87890625	6.833333492279053	203086.546875	82.0
ilp15	17.0	7329.64599609375	8.411765098571777	124603.984375	143.0
ilp20	18.0	10123.123046875	4.611111164093018	182216.21875	83.0
ilp21	13.0	19467.4921875	11.076923370361328	253077.40625	144.0
ilp22	18.0	30984.173828125	4.611111164093018	557715.125	83.0
ilp23	10.0	35966.62890625	9.0	359666.28125	90.0
ilp24	7.0	11858.7041015625	6.142857074737549	83010.9296875	43.0
ilp25	5.0	1281.663330078125	4.800000190734863	6408.31640625	24.0
ilp26	19.0	13280.2177734375	6.4210524559021	252324.140625	122.0
ilp27	9.0	20879.06640625	21.88888931274414	187911.59375	197.0
ilp28	20.0	13401.033203125	7.0	268020.65625	140.0
ilp29	3.0	11002.3017578125	1263.6666259765625	33006.90625	3791.0
ilp30	26.0	22687.44140625	24.846153259277344	589873.5	646.0
ilp31	7.0	36148.6953125	8.571428298950195	253040.875	60.0
ilp32	5.0	5906.14990234375	7.400000095367432	29530.75	37.0
ilp33	15.0	35204.421875	9.800000190734863	528066.3125	147.0
ilp34	3.0	6154.125	15.666666984558105	18462.375	47.0
ilp35	13.0	31835.1484375	11.384614944458008	413856.9375	148.0
ilp36	5.0	10862.556640625	12.399999618530273	54312.78125	62.0
ilp37	2.0	31868.11328125	10.0	63736.2265625	20.0
ilp39	1.0	6722.00732421875	10.0	6722.00732421875	10.0
ilp40	2.0	7627.30126953125	23.5	15254.6025390625	47.0
ilp41	1.0	19015.16796875	17.0	19015.16796875	17.0
ilp43	2.0	9359.94140625	15.0	18719.8828125	30.0
ilp44	4.0	11249.69140625	75.75	44998.765625	303.0
ilp46	6.0	21474.470703125	9.833333015441895	128846.828125	59.0
